message_id,split,similarity_group_id,target,row_sha256,oof_fold_id,text_probability_oof
msg-1714a9b66dd86df7f5bc,train,sim-51d0b63be35ac8f83fde,0,21331108a6d6b6f364d9784fead99531c3438aceb7b34c929a91a3681f7256de,0,0.11111490899136607
msg-4324ff55d0902ec5b10c,train,sim-3a40280d575942718e75,0,d9d4e21218056d55533ea2ed7ded663e706603d470bd398a15183f456246d8c0,0,0.07008177895560522
msg-29ea09de471488d8b547,train,sim-697a6bc10b28d13c7e87,0,6658c20e09c75a8db5080e04de164887ac8f5607aabe754ca94a9c7dfa364626,2,0.12272729026225478
msg-873db1de4a30a9f5c623,train,sim-a9d55d03fb36a62cdf61,0,12630d8bb07024d2949a9c22a6da9a92219b761b0a800fff889db2fa665c0a29,2,0.09807144649506588
msg-06b44744cbf1ec56130e,train,sim-29b9c3bb810a4697d4b7,0,21c2104f03e4d7df522578eb0412f0fa4960e4329bdff8277da936d442c80993,4,0.07564527461889958
msg-506c387eee17e45aff1e,train,sim-d0e0a836c7d4d85dcc51,0,34ebce0278ca72d685e532e01ee9b13b50141e284ce331ef06cb6a8d1b8aba4f,4,0.14985405540625268
msg-19425b17cdd931a41fb3,train,sim-ea5ef88881187c32ddff,0,d975ca6ebf705864273ee71e17aca6218b553657d987ef73674a8a9b6643eb02,0,0.12089465386241607
msg-f0e70a0e5f0910bafd7d,train,sim-cd7ff6a468c1e070ea65,0,501f911b59d0dc90fc7f43efe32defe87dbc5ece02802bcd52ef9126a82ee909,0,0.16063855795780524
msg-63e6106e1d2b00c9d396,train,sim-afdbc5b9266fa969196d,0,ee647d01dc41d96940f660415cf6c523ec16fbde52f7e2c452449089c2708755,4,0.25481781190552777
msg-0cbdccde99343f36636e,train,sim-78e309720e2ebdce8dd7,0,70438252275752d5bbc94520e954b8fe6b1eaf72e8438b9c10d77a1325850278,4,0.12798675790039746
msg-a148b63dc7838db54fc5,train,sim-a2c0bb58489c2a366ccd,0,f8fdb18d3b489db843e0c43eb1c4e71151908d155168df314c86d2c206579264,0,0.12931737499764623
msg-b0095ec567a3840cac97,train,sim-aa6405daf9e4a3f58add,0,bf519c1beef9301c7408bedca78514ec6aecc75a9a0613866e290084cd0c4514,0,0.12341271661545339
msg-e284d3251c1abbcec69c,train,sim-93a771dd70e772cc92a7,0,81c66aa3108811b366fe81e9f36e40490a2761dc702b4f7fe676184ce65a2eec,1,0.09442280570912286
msg-9b37a4ecb7ebc0b237ff,train,sim-cd7ff6a468c1e070ea65,0,df38acbc4ab3640ccd666c928ca87390c3e08921f1273bb5249c27b2ce7fa5b5,0,0.1607847808696838
msg-2b64bd8c6cbfff862e80,train,sim-4bef576d1aecdad248e9,0,749b0ea4c69386e362ea01ae432e0844d84141506fc4e5b84880128cc807f706,1,0.16829230831639763
msg-2eb0528032277a33b155,train,sim-4439ee19181df0eb5583,0,8cfab8c8232fa1d2673493dbb6c822e61a8bd8e4e62df5748db84f01bfdc7b22,0,0.268598761733835
msg-aa99fd6df610cb72b53d,train,sim-2f60fae363ae39c36d72,0,7e817b161ef29c822eb62c8f756360c10b650fbb5403c214f4d6188fc518c732,0,0.15228856326211332
msg-3c490a6bd192f5a2f41e,train,sim-a7028d8515df422e3010,0,fb4e967eae9bbc6acb345ec1c45c489462bdf2004d9785bc5127ace89e3bb37f,4,0.06473959780750171
msg-7b1ef15ed639afc44fa7,train,sim-9f00c84cc1a972c63e87,0,791dfb1f094af8736c8725d317d7f3b49bb19551926ddfd29204c4a8b212b5d6,2,0.11272824274272289
msg-d966984178a2e6e369cc,train,sim-06241802de558cd84c11,0,f6e82ad64572ca0f072be81396c6ba2d0dd807ee86ee6be1b64542e8f752a35e,3,0.14808855246970673
msg-eb03b0b32b6b3cbc22c7,train,sim-b5c180ec1fbb2565c625,0,751dff212ceeaa3728f0e18ad96e6c544ac96bc2f81720b28822ef1dac3a3762,4,0.10616552412344643
msg-1b8607213e25fe59872b,train,sim-7c413e6e30ce473c0d2c,0,6ca0a723dbc8ba0643eed006796241b39a15439f62fbc4a75a5961c08d0527fb,2,0.08149153596596122
msg-4d318119b70f4a3974c2,train,sim-3be00c39572b4707fa3f,0,2712c5a2762e2bca3805917071c9758a4f0fe1115a81624b202a1be7569ef03e,0,0.13205892850788242
msg-87d46b91341d7d33078c,train,sim-dd42d70cab31038efa60,0,360526cf4c3e51de5706100c2645362579ec6015ad7caf7fde770b238f30482a,4,0.05526446177979208
msg-299b1f56db41d7b2e7c2,train,sim-ddc05b9d62bf8e81074d,0,cf168842b9f69d4e0929f1f4a89f5773c23f6a8250054056aded7353291db807,0,0.159386370033432
msg-496995d38081eca4cdfe,train,sim-3a917d636be7281f2bec,0,897aa37a92f450c91c76e45a57cae3223897a325ab68419e20e8415e92880b6c,3,0.05964030519937261
msg-69f8594754cde1b58af6,train,sim-c1651ecca6d5017421b7,0,bb6a345537aa60a995f0cd547ceba739355c4862bae32356d409b138010e4763,4,0.07554736189048655
msg-f5bc3942a5d187dfc8e8,train,sim-c1651ecca6d5017421b7,0,dac6e9d37361c67642db407c78531905114cb1ace79b0372ae41b50ef82800fe,4,0.0803236564414174
msg-0e50cf4b75b37e6359a0,train,sim-a3c93844dd5bc2bf6ad2,0,8df9f973e92fed4a0ca34f3d934e03f0a15f68943943cbe7e116508d9bd321a2,3,0.08015977000757105
msg-9e3ecda009b064e8c806,train,sim-e949f271faff2a98fcf1,0,503d0b222e61ee1bd7b1a00eec5e07891c2edf3150aab9c9b85849dfee80b100,4,0.042811346375006706
msg-62d9ed6774d016eb1d18,train,sim-ddf1f3f4f60b3a1b2e52,0,d16c111b70ed6b11bc96f6a6681a687c95a3dbddca1f645e6eb7d6eddc34e75f,4,0.10771629727131028
msg-8c45d1d454d52b5aa521,train,sim-13c1aab0da06c23ddef1,0,14dc5a3973d02d8b63ab34403d6bb5d0a192f344b2d85d24cc3c41a849df02aa,4,0.1431152666192375
msg-f4fc42c7b546e961bc58,train,sim-4f82851802fe043022e6,0,a136b5241a422bb2519623a45427099ddffc532a38fcea0aae772eb2745756e7,0,0.10775718611867875
msg-c493f46a253c3b906a75,train,sim-5e4d0c70c9d9410862d7,0,1dd9ce331f004b04874d5cd8f48e07a4cf7e38eae90553eb76ecd603db99f6ce,4,0.07524680950235145
msg-136ea30bde999807ed83,train,sim-1a731513863002536075,0,0839703267392c948cfc5dafb7eea56090c4b9c193c5ff8009c46fce3837098d,4,0.15484143664801892
msg-958ae4cc418580eed924,train,sim-1a731513863002536075,0,80611841451a3f10745f6f8098c664b4477e363ac23fa094ea819ec3e71eb0d9,4,0.22584868881510814
msg-e00f644dc317763b63a4,train,sim-4f82851802fe043022e6,0,973624674598933437a2de716f8ec6886a6181bfed7053493e910aa02450f4fc,0,0.1065683258485166
msg-6775f523e91c54ec9ec8,train,sim-8d60b9fc4950503d519e,0,ffc26d7e568939d501e318cfe3f15edb823cecb7717be5ded106d59d7513b5b2,0,0.17176436207545287
msg-ce2cf61983dfc9d38f92,train,sim-43309c0846731fc925ff,0,81aa622de47647fea68a79412a3ae345461ad5e05a2a34322f987c41b8568f3a,2,0.0681537935577568
msg-e0e6001fe2a3b8a94f9a,train,sim-3a917d636be7281f2bec,0,aa6db98e66b5f9cb7a400035ce1d30008fcda9451a443ab6dd8defae1498b976,3,0.05993028490397056
msg-2d7c9d9866347ba99285,train,sim-db69e9ceeb40f80c2ce3,0,c93bff51668eb5663e35db20afa81d2dff0ce9a8b27195cb6f97a50073972417,3,0.06968416614951946
msg-750d8fd36c845ceefc19,train,sim-041a3b8046c168b93707,0,6b6b49e301ba891d5ed31af1cfb9338712556858b04b85382530a8c4442e0f6a,3,0.12999211528129362
msg-c9da38faecbaaf072b36,train,sim-13c1aab0da06c23ddef1,0,2d9aceb721ccf1039570320f7e19c97ab73c4511c02964b4e34f699cda688f31,4,0.1441069725952632
msg-75d8feb50109f84a12cc,train,sim-5e6c60df4b71e633b508,0,c8458665d60f9c33bb9d33bbc0657c2bbf7ac6c91fd0f6b068c9bee2d432317c,4,0.07036125781622936
msg-c18339e37e5997ec887f,train,sim-6cc6e820ffd7aac78a01,0,165939c697cceba857251fe14b57ff3788cca5894cd01324a373b01aae591966,1,0.19112956770871423
msg-9e3df6aefada97ded2d7,train,sim-ecb43ddb6309eb65b938,0,fde6df668413392910e29a82cce4277bbfb9e9abede4db737889ccd3ef65bfa4,1,0.4144933252026715
msg-1326e6d0c0d9e6d64b0e,train,sim-4737b7da48506821bc91,0,862924b6fc7b639ccc45553daec775d058c30204e04581dd7c58107d9d06ace8,1,0.11869431390131939
msg-24c361e6f72073321220,train,sim-193e4bd92b390d1bd6ea,0,c5f7b3f04e0db88bcd7af6c586fab1605fab2c9ae9c68e5cc507c3e2cd62a208,1,0.07306058328668423
msg-aa6ebe4d913826f00de8,train,sim-3a6b61b3cb3fc118a712,0,eebff70bc72204268befb97722a67e66f879a68966340a250f317daf7bde33a6,1,0.1656058037871901
msg-7cf3f77c86436a4a08e5,train,sim-b5070b103ab7420f5af3,0,1f36e2118cd26dfa8f8796d5744779130f838a48fcabe9df18e73176602db663,1,0.11337514359424289
msg-8ad8736f00498482a3dd,train,sim-0a1a0ee5aef0a57982a0,0,7543442abf125232697687303934d15b77d183ebb2e7287860e2ef331d4df5cd,3,0.09639772398278933
msg-c6755a16f10f29197e41,train,sim-f3bd8d6771aa95dd2b96,0,1fa07d60ea625249c25f3c6014bcbaf83f33e85b1f5a2c1698ebdc5a750cbef2,1,0.057562593959407056
msg-e17c9a5d85745b830e03,train,sim-b842e972a102ffb9b929,0,628ed4b81339baf728651d3dce86080473fd251b0333a49b620b808f18b13319,1,0.2264526743641003
msg-235c402321d008f0506d,train,sim-640756250c9452534c26,0,184bd295182524c5a90a815d1dfd36fc24848ac3a2bd18b6974cc66c2d3754f0,2,0.043108434086656156
msg-4bc939fedf7d74d475f9,train,sim-7588bc09f30758b57bfd,0,6a6e908020c1628c1543e652bded68046159ed4b0d56d6449ae3324a80279f32,3,0.11860079031752413
msg-e92858b9dadf142f3e38,train,sim-b309f04be5a3eefd8cc9,0,c521c6a722048695910848d4c3a367d58e9147e3e1988c50c7b0786c36aa2697,4,0.09307826289170769
msg-77409fcc3a1ae2a4ceae,train,sim-292691a31dd90ce32b0d,0,40137885a2aea409e340af9a6b76c6305e433a2bd01f675b66deaf0453bcf10c,4,0.28007285285823
msg-d514dd147ef2dfd92bc4,train,sim-7660450db1e47669599f,0,2712c9c0fea764fb1744a94b5c50ea0b0ad977e130756c9619638ad0d636fa53,0,0.39851132695088265
msg-110c9db92914ae897389,train,sim-47f9aaaf3ae606d2cb02,0,4bf339bb0f17e6d1b9da1402ee25d9470c69c793410d6228fb22898ed995304e,3,0.09032326135365089
msg-249c8e965f2d708a489f,train,sim-3004ddf00d3e9326ce1b,0,579077ac5a4bf9f7e2760b02c35f995c53e64e1e20ee93f1848fbb4c1a36615e,4,0.07493004832083172
msg-b1a75bf97cbeb7ff1c99,train,sim-13c1aab0da06c23ddef1,0,4cfcc5e4c8a8f50be4a64456f8a7a5d94c1e89284284aea2d805531fb9f13fc7,4,0.13947318329416464
msg-57feeda4a1d6320c93b8,train,sim-167e9501e7a8d7984d33,0,514c845a9df59ccaebd3d95a80a2013de331a7608c9f5e3c455a8a93320ae3f3,4,0.06273055285144992
msg-399e30777cc327e8f744,train,sim-a93011323854e98320b5,0,de0afa31ed30e175442b487ca61f620de17ade13f5295de8f3282549abafd6ab,4,0.1375746379228595
msg-a1581d5f0adc191572ab,train,sim-692ce4af7e4844d22ab5,0,ff5bd7cc1850b4fc5a63733589a4016eb63ad0fdb4ad097291bc824c99a66cee,1,0.1116327137869743
msg-5f71f88e0a1ca0784ed8,train,sim-558141b007e0318a0c9c,0,924342f89faa386c93d3ea14555128e5bc139cea2faafac56d571d5dbba692c9,1,0.1805705819696496
msg-ba9c27ae5e3813bcbe1b,train,sim-0b20a03e404adb293efb,0,4c4a2475773b9eb7dfb60dfeabdda8406e0a8122507aaa36d97f9112c4c85323,4,0.09595893594091975
msg-308cacae8495a9386de4,train,sim-942eda1a385112e25683,0,67cadd87a3caeba62b0bf956f1e2d6f86cd6ead4f084baf5eb63a2b47c7ce22e,2,0.14255041061250046
msg-3fac489af34822017d59,train,sim-eb3586758ea24e9fab4b,0,6c33099aa89b60fb9b0cda18ac0023f2c4fc3d450cd6507bd381aabd597022f2,1,0.1367875800679611
msg-bd04b75032f0dfc2ee62,train,sim-31ec1c27ccd2480a56ec,0,6386f0dd954bc36290194df8781dbc85a0ef77d00cf3914996c73f098f2c0e90,4,0.0753858710783685
msg-94b86c7c0a47c5f57beb,train,sim-ed059a57d8d703cccdcc,0,9777a2631670649b98cb3ded9928c5506bbc062d3460dcd024ec83411f48b727,3,0.10585980873454001
msg-eac7a25f6e76be8f3380,train,sim-352d6e095bce02d78cdd,0,51aca25d26e5dc852e218bf6ad5786768eebdc54d873bb8c88ccd852318cdcd1,1,0.17742393069650686
msg-57e74f6a51e616e7ca2a,train,sim-6cc0211f95b71a641343,0,842a26571fdc92c197a5068a5c7828ad6d0ff3b58f1f2c8c83f568b240e10c59,0,0.05331999311986261
msg-6678a792d799595fcb9d,train,sim-2a1e2ff1e36b68f367b3,0,60f39da34530f0e3806140c6d2739817b992bab800ab69302e6d724853c35a77,0,0.07342842529704753
msg-9a13d2066bc87df063a9,train,sim-8e67c2e2ead4961440a5,0,f08cb1d06582dfe6616ba058ce1906d296705441cfed3b87ab87d1b3904e93c5,0,0.09256592838901104
msg-60e6c9d22d7d2ea66b79,train,sim-63bf9f982be81cc58aba,0,5cd9395be49552622d2d478fedd75cf37c51f9e038c00727d1ec679332ccb968,0,0.4993559909203703
msg-67f89394e1696666880c,train,sim-714521be646b1151f30a,0,6ad792a68395293349a38f994f0444796a11c3178823ac681a257c11e12e53bc,4,0.0991712626999842
msg-e2ccd4e02574ca64948c,train,sim-e119107abf3c71bbfc3b,0,78fdbee738cf274ee6aab68db316a659f9b6d3c42eded3232667debed2b69bd3,1,0.13174187060336923
msg-8419df610cad6baaba83,train,sim-c783173e1f5994124e70,0,816e513d741cce1a595bd4f6cf7d1146867353940f49f67c5f2e02a00770a52a,4,0.10114866412296072
msg-f5342ad5453afafa654a,train,sim-ecf4af270b78e600455f,0,4941a7166f9eee61d9968977c3f0beabf5b8325b2cd44e30e2be966dbefe3e2a,3,0.0713405070633503
msg-d5b8e0860a42543c0282,train,sim-aa444258ec18efe3ed60,0,851ccf79dc8c4d06e7b71389091a09d3a893fd3efaeb7448f5660eee3e93a30a,4,0.07010397535998457
msg-83dbc091f4d858178cc2,train,sim-4fce7618564c6a02befd,0,9b8a9319f12dcfd3e0f4cd1b7c123656d2f5c21116b78ac2c9449b87c626e53c,4,0.31195086365518354
msg-3f2d213bb5a291a2b675,train,sim-45697d51414baece372d,0,ec39dd3e6f6fcaf3920b02120972a8f6baf71419fc175ebe518ccf69d423c5f6,3,0.09543092651474228
msg-46c3f529de9fbd80f77f,train,sim-d4e2a6ab38d8d1eb808d,0,4a7a40b3bcfec5ff5ec92653a81926ae37e83af85c45a7ff9b0a9e73ae84b677,4,0.11043271411332345
msg-13d13b63af525be88c8e,train,sim-62bdc2858718fed3f0b2,0,e9ec14bc6e7dfffe3fa01898f16c56eda0ca2a84f7cd87de836cbf30713e5fb9,2,0.06619481320106059
msg-3b607f8edce5f0a043b0,train,sim-6a5b21a619599e2e58ee,0,67bdcb0223c291592cb81bbe0eaec4814231586e025668ed76db7e8ef237d379,1,0.3536354105187161
msg-ee9adecd57fc2ca3d545,train,sim-e2a350f478ac5febe439,0,622213d00f221c4a92e60b48516aea12e3762949a42e61f9105cf86cdffc530b,4,0.1596112145133736
msg-c0615fa6dc9d940ef03b,train,sim-5432e85628e6640a5af7,0,41ae3327716e05291f3e7d3c244b6414e457a8a5698c19853fe2c046d5468447,0,0.10925653670899278
msg-4734b165d25b5777af68,train,sim-85404bb051bfb64e3280,0,03f947fc0ceab22658c97277ba28f69552a795577f448ece785afd4a1294f30e,1,0.09213523089549368
msg-74fab007c1b93431ab36,train,sim-8e67c2e2ead4961440a5,0,0ca64cde6e83eae1bd8ab09ef0c8473eb6906863c13ef45f662e2f831927a1db,0,0.10646793384482175
msg-9b65b2715d35e7d6b0c3,train,sim-f077473d71531a22b18a,0,160312091593fd1d4f76762742c07dcc923e037871627a695f99f4a22b2cb897,4,0.09310519634808505
msg-dffc258b6807eca7eff0,train,sim-0f725fd06d95b3f9c71c,0,5c8a29e545233fd2199cf45b2aedc731a7917cbfebd10c03270a021cd6fc8da9,3,0.06722236144838019
msg-cfaac809276d3cd818e0,train,sim-e966a3b5018039dfe59b,0,f60f7e559571da6ccf01a45cc7535b2ed00509938f0081e308de77497891b08d,0,0.08626549334412653
msg-30d45617f280ae17bc52,train,sim-81550fbdccc80ea85c8e,0,d61a8f446a0e6b6024609bb880ffbd937543964e13f9653647a899aeb1fc6633,4,0.4000440005828225
msg-d2e9d9cc039758359d09,train,sim-a780c3db4bfd1069cf3e,0,b95a314056cca37fd8c264cf0f50b304f6a274dfc8fe82f043166074ac071855,3,0.3015554321643782
msg-6e45b54a970f27e1fa4e,train,sim-d91539404328c1d5dee6,0,d82057d8792ac6b21d8b27644c9334b592f46a1804ab7d4f5017da85bdd8936b,0,0.09802496475871894
msg-03a6ca1cc945bea4fa16,train,sim-e86a339149b700e4ea84,0,07e6ade834d09a89cb0e6302919b06ad5c7af063f6ab5d61bfb1217c2be88036,2,0.6013573615683367
msg-9c101bb0c26dce766891,train,sim-04ec59bb33a2db17fe75,0,83684ed685e1219d8d90eee806bb4d69852e698a568c9a29b7d6e42bf3cad12d,1,0.11567917647694172
msg-30a2c33fbbbf0721dce3,train,sim-5e09f6f808eeb68e36d1,0,3d406691d4f4e17d24444e6fe785d4d1362419ad331094a206d847aa79f86246,1,0.32892892528738715
msg-823eb71baac0660b825a,train,sim-e02dd0cd802ac375758b,0,18e44e2d7fb944886be24d97105c584d08258649401ea4bb0a017ea6b5d68584,3,0.04846036306131783
msg-5729f3198e59bb068fc7,train,sim-805f6117fe09ff77702f,0,98b1b9324e648eb01c52eeee5418e3eebae0894dc6a3cc37ef5f5e04b2e20238,0,0.1432546387425768
msg-a930db83d3538cc55829,train,sim-8e66de29535e69a20e5d,0,e045964e94427bd63f63bd75ec334a5dbefcb35e2ef509ea9754c4a35231d5df,4,0.2289287852829617
msg-9010ba2362b654aa13fd,train,sim-56ba1a7b11c43997f51e,0,d7d9a05031dfc877583652a5c05e7fa76bcb982bfb34198a1dde2760c0f05619,3,0.10747389453150688
msg-a03d6736dab1ba68b47e,train,sim-c6aee4af306a7e130382,0,f63cdad176f89d19ea765eca2b3975ad8f56357ff7a8b0a1fd13bdaf52fe98e4,1,0.05520993631510331
msg-a294175c4d3cc80133ed,train,sim-d66e950f74c226f98d4a,0,ea5893e633335ce8289538ec8c4002c76b44ad7af0475420e6ce369ae80b22b5,3,0.13900446130058527
msg-0d7a1d02c979a5575363,train,sim-32ee29bdf07536de80d6,0,36d813b81d1ec9ae6708862d5425ff2502ca4d0b1eb9b757fb4890c466b451d3,1,0.13563817796685934
msg-e41a5800a054250b47e6,train,sim-7bb4b2f3c51d8b2bfbe2,0,ae2cdc42d816c7b001170d1ea9350112729301ce632b23effdc1da1521c79ed5,0,0.1425925708510027
msg-0b0747a39cdb82046f16,train,sim-5269774d8cf4a157dbc0,0,60dfdded64bdee1a8d7a25e92670be8f7e4f8b3338af6408b86b52eca85d63e5,2,0.21280608606069631
msg-dd30a98fbd623a48a004,train,sim-ed5a35f9afa6cf0ac515,0,6b07972ee75acb6168a91e4f059f8ba8a3e5904bef889f9027bd32aebaea150a,4,0.32418552630000785
msg-8ea55ee7c13a381c8a7a,train,sim-3a6b61b3cb3fc118a712,0,60db4109c5d004d98d7a117ae12a4e773e6d8f32573fce34afe89a13154fe6f8,1,0.17020256496566313
msg-95e3dc04a4192056ee5d,train,sim-25976606ce91723abe3f,0,e2e3dc2597bea0b4d61daa296195b23725ddd45700884f2efd3c45b5b1689dd5,1,0.13729242185040474
msg-a1c6323d82b5529fc63b,train,sim-f3ae4c964d2805752386,0,15365ce442249345e2dce1711ed83bce40c053af83c92561b64d144b30e94860,4,0.2118771111547586
msg-1101a123a2ac5810092b,train,sim-0b7a51c31c3af4acac0c,0,abfd4324523b8b6a5f85a1d5a8a4661b4ad10ecc18d864e1b02a53b58c0e7eb4,4,0.10615180532588978
msg-f21fdaacf169d7b24a09,train,sim-8e67c2e2ead4961440a5,0,dcc48f0f2767cceff9437569b58cc00d8bc0ff42489f1d6154f4a325fa3cfe52,0,0.09938033732887984
msg-40a901d551b1bfb94ae6,train,sim-0a086a8563263cc31e16,0,06d084d86cae4eabfabf2ce03c7c3eb30b2a40f1398342664a5ad02234073c40,4,0.1473799565857662
msg-9fd1d3cbdcd2d05fba30,train,sim-200fb9d28e5af1dfc28f,0,b692d3a52ee9611638572f8c96a064fa815021bc165067916f2a08e1bfc04837,3,0.08577309769327862
msg-c39cb1f485ab4ced7d83,train,sim-2e1347c052cc2c811e2c,0,5b1db402f60cb4a0fbd9d71e8684d087d6a7ce4ace8f599b0d233ef6ed9c6a29,0,0.07862643611640713
msg-906c8805c776e5912484,train,sim-85025942f17975fcb826,0,af8cc38791d7f59de5336c0cf17ab24a92d4cbc189d55f703c64a58492bfa54c,2,0.16428178649666422
msg-a9a4c8975eb126e74cca,train,sim-32ee29bdf07536de80d6,0,c89475eae752ae812c2ff1798485d0e226077f98cf0a423561950e7f23248cea,1,0.13094541106046984
msg-8b6e53584d8651f5d200,train,sim-7bb4b2f3c51d8b2bfbe2,0,8a8df2b9bfde53a35c61b9e1cd2666f0defcc4fe367e1807f1e31cd1d6296b6f,0,0.14392295430492386
msg-c3ecff76c69ae9610b4f,train,sim-f3ae4c964d2805752386,0,f87544ef97c74255dbe15aaee54bee8c2b9677bb1a5a61617a54200d68eac7e6,4,0.20700907424632806
msg-4a4bac0dd631a2a3c3ae,train,sim-0b7a51c31c3af4acac0c,0,ec749a69cb0ae4399c423abae735ff5284247419e0d349d5c1aa190525085006,4,0.10385168290664938
msg-14835c48b713825feaaf,train,sim-bd5fefec79fe8f3d87e3,0,c7c3b5807d7f47cdc288a16224355a63e0907cc32f8bd8362c70b3507f06294d,1,0.06249704059086892
msg-857f63d7ac64e174a660,train,sim-ee93d3281b6ceeafc404,0,ab8e8ea977641d2d5d1a763c3c0d6ac5da5e3c5bc9c8a73e0e5e828a3fa86401,2,0.10041363090413613
msg-6f1d3141fd1cfb00af7f,train,sim-9144ddf9b1bf765a1e07,0,72a4628484d37670f72c6f1000cab3db04c67f36a9b3a28976ce758d56f3ed6b,4,0.1393030832726236
msg-fe8267c63ab4ef9ceaa5,train,sim-c72e902a1a71f30129a7,0,ac84445f9524cd202261b1cd953aac9428bf4e2aba9ee557200e57f0443c084e,1,0.04053238008141287
msg-82c1c5902ccf0f6cb441,train,sim-532afb38f391fbf5da6a,0,7952550c11e5a1bf5a2c8e099242b38fa8aa05301bc3e8a4b4f480c6fa0c1d0d,1,0.1533892984304734
msg-2117f572de1882331e85,train,sim-a2a25875b62bc635b190,0,4aa70396e56828d7dd22e68e515724240614ce6f68344396784568880da84103,1,0.13123581918524224
msg-cf1c2542cfb1b36d9f1e,train,sim-807ff0070dbc736d03dd,0,3c4296838439c894bd4fb6c4a569e7a8a679c8e99b661bb4331330d67bbf8c26,3,0.16755550227872862
msg-33d530df2be933f858e2,train,sim-5cf5a16bad5bc44ab4ed,0,8483806fd3cc67b8b8755a949ddd62a669c82d563c5d4fa676e06a25394f43e3,3,0.10826180836333701
msg-7c450839998dba62a23e,train,sim-48a19130870977753c91,0,d3159581985dc39365113e0ccb82efa7d9c2eb6d67016dfa6d1282f70552752e,3,0.06390201472896091
msg-56a58510715b4cf901a2,train,sim-de2ba21897b99be1183e,0,509466d0e0b3a1ef429547bcf03b77fa1d2bf369fdd123ab7885eea029593f38,3,0.11770915554566744
msg-3a4d9c7376374f5b843f,train,sim-f358a764751b8724ac35,0,e508aea6d2b6da5619be63d4feb8515cdf020f7c8f425b0db2d9ec32bcfd01bc,1,0.24362969969926015
msg-67fee3013c10f527cfd2,train,sim-017e62b91637e029181c,0,344ed133640e66275c6fecea369fe3a48e5e8871a50f98febd3f848031f06cc7,0,0.19586208149978104
msg-3a5b7912e8d756696411,train,sim-618d16a95cb3208d1a77,0,e6e6b65a1df14d6a3f507d2b236aa2f264963f309abb311233e4c310385d10f0,1,0.09357134177723837
msg-ae01790ec072c341a5e5,train,sim-8e67c2e2ead4961440a5,0,76359b79c400057498ddfd1c883d55cc7ff80d6a2aa2b557d18ebf7c4a3306ab,0,0.09007339152812702
msg-001c54b5e2587f0b0666,train,sim-740fc9f444b6db90d53e,0,9dd0831952c2a245cd5f0e296e0e912081d238099993365bb399014514d79b25,4,0.0823386339425503
msg-5c136a0b7945062ea47a,train,sim-d0f5690a0fe9ff336c4c,0,6b2d6d0a587eaef554ee14af9d2b1e4dd97f4b5226c5bc4a96962f5365550c11,2,0.11852797095400978
msg-6283482783e9a8ac8435,train,sim-bd5fefec79fe8f3d87e3,0,4c2a8eecc3bdbbe1f70f6ed8fe67957ca1dc986701ad2d4a528108c3235eddea,1,0.06214480764139197
msg-6f2446f74bf252abc7cd,train,sim-302bd2182bca2b7dcdd4,0,52b6c73edc71ee9a53437818af4a8707974051a635510012c4f3667437b83c16,3,0.13244007787766424
msg-694f6f3a73360e0a0526,train,sim-dd4b62fd0a025810cea1,0,acf52ea22815ba40466db35e4ee947e3019a6c47913fce9018efe25ed8fc6cb4,2,0.07429194749188121
msg-470e9ec0a5a181adf82d,train,sim-3ec36776f52195c767f0,0,bb24db366e75fdc742e6c9e89932197e9aa263581a98ac90ea94ca75a6f2f9b1,3,0.08945342700822881
msg-68ecb928aeae5cebc992,train,sim-25260c0677d7f3dc2501,0,18cfa36bb687c2d3a1d5eea8120b189a4dc3d8ebf09248dd540b5111ac0dbd61,1,0.1050805151686347
msg-1171ce9448c45d1c3c08,train,sim-c147f0dee2aeb3c2fe9d,0,8eda304811933a1801fbff1f05f01abb5a618a80cbac4794b52bd86545607426,3,0.08443845081114763
msg-199953ab27bb84d963a4,train,sim-71684b581d53573a78d5,0,18c1d68d8959abbbd1f8535ee280d8f7cc437790c3abd4f3203743a5ad7d411f,1,0.10801145605543835
msg-2c0ca2e2b8638aba30e4,train,sim-8692f8c2b8b349e9ca35,0,134c6ab51917286013dba7e6786dcd663018c29bba29cce8ec3694ba5aeaf2ad,0,0.1362572592717597
msg-a49ee1b60c9894b96dc4,train,sim-6edb4fcf9310e49cb1d7,0,d52d2ba1c195dde118e409fb5a722b337b8e31956a6213cfb09644a4d63d3990,0,0.11193554093221383
msg-b6dde4977ea23339dbcf,train,sim-3f52b2cbdd9268c56f34,0,f4998fe5dcd63274b22c3d4618bd1fa11a5ae403cb838ceedc7c455ade659a7c,0,0.048199847254208436
msg-e8dea0b64ff7c52b5a08,train,sim-bf8606b2b6e55be3ccb7,0,ca4a0e4c53031e0058f0b8b3febb4886bbd78861fa22eef881caa604c14b415f,0,0.12424044316951899
msg-0d054664b24795925e6a,train,sim-ccabc63363df8460661d,0,ac7cb0e60ee7bce0fd066a4d4d664c30d27039cec6abbffc60e2726fb7f7c2f0,4,0.10162895448520325
msg-e076478fb360e1f3e533,train,sim-b467ff2863d58c0a2dae,0,30a6179b48c570158a3e13458240cf96aacb18597a3a32a1adc13c278fdda855,3,0.16742436292928928
msg-d6805a0816bdd38bcd9f,train,sim-bd5fefec79fe8f3d87e3,0,15fd6a8edf84a159d8df593e27d1655cd86a29202c3d1bceae4b2f0b4954609c,1,0.06379077072794324
