session_id,customer_id,login_time,channel,duration_minutes
2157,2322,2024-10-27 22:57:00,app,11
2158,6581,2024-12-03 05:05:00,web,12
2159,3551,2024-09-03 18:43:00,web,26
2160,6030,2024-06-09 07:31:00,app,25
2161,4964,2024-04-05 19:06:00,atm,7
2162,1981,2024-03-06 20:41:00,app,4
2163,4343,2024-07-20 17:34:00,atm,12
2164,5666,2024-03-29 05:55:00,app,26
2165,3131,2024-02-24 06:14:00,app,6
2166,8445,2024-02-26 23:26:00,app,22
2167,7557,2024-09-03 22:59:00,app,41
2168,1541,2024-08-18 13:41:00,atm,20
2169,833,2024-12-04 10:11:00,app,56
2170,5317,2024-08-01 16:25:00,web,21
2171,2708,2024-05-20 11:34:00,app,8
2172,3083,2024-05-07 07:48:00,web,46
2173,5793,2024-08-08 08:10:00,app,1
2174,2952,2024-12-04 01:13:00,app,9
2175,637,2024-01-29 12:50:00,app,28
2176,3945,2024-02-02 23:57:00,atm,24
2177,6879,2024-06-27 05:36:00,app,1
2178,9755,2024-01-09 17:41:00,app,17
2179,7208,2024-06-20 18:10:00,app,30
2180,266,2024-01-19 10:25:00,app,30
2181,6721,2024-01-31 15:01:00,web,28
2182,4466,2024-03-15 07:18:00,web,7
2183,1303,2024-09-17 09:30:00,app,13
2184,5672,2024-01-28 14:25:00,app,11
2185,2248,2024-04-06 16:06:00,atm,30
2186,9232,2024-09-01 13:11:00,app,2
2187,3010,2024-09-28 10:54:00,app,23
2188,5044,2024-05-05 05:33:00,web,8
2189,6743,2024-05-08 06:53:00,app,13
2190,7150,2024-03-17 00:11:00,web,9
2191,4765,2024-08-23 05:03:00,app,6
2192,7124,2024-06-27 22:57:00,web,24
2193,2284,2024-07-25 23:42:00,app,17
2194,9643,2024-03-11 03:37:00,web,8
2195,6455,2024-01-17 20:47:00,app,12
2196,8438,2024-10-29 18:03:00,atm,9
2197,6390,2024-02-27 12:07:00,web,17
2198,7118,2024-09-22 19:57:00,web,17
2199,4370,2024-05-09 17:34:00,app,22
2200,3702,2024-04-13 05:51:00,web,24
2201,1050,2024-01-21 09:45:00,app,29
2202,6979,2024-09-10 09:22:00,app,28
2203,8385,2024-10-26 01:01:00,app,13
2204,1381,2024-05-02 15:58:00,atm,11
2205,2142,2024-10-22 16:57:00,atm,39
2206,7296,2024-09-11 20:12:00,web,41
2207,6505,2023-12-31 01:36:00,app,5
2208,9990,2024-04-16 16:06:00,atm,2
2209,406,2024-08-15 07:38:00,atm,4
2210,9395,2024-08-11 06:07:00,app,16
2211,468,2024-07-18 06:57:00,web,31
2212,1979,2024-07-10 00:46:00,atm,9
2213,9809,2024-07-30 15:27:00,app,18
2214,2160,2024-10-06 00:23:00,web,40
2215,7605,2024-03-26 14:56:00,atm,12
2216,9724,2024-09-04 09:58:00,web,2
2217,7973,2024-03-28 14:09:00,app,10
2218,9999,2024-01-12 01:25:00,app,27
2219,3451,2024-12-23 11:41:00,web,51
2220,1965,2024-01-15 19:20:00,app,25
2221,7516,2024-05-02 03:55:00,atm,16
2222,2061,2024-02-18 19:06:00,app,21
2223,8299,2024-04-16 18:02:00,web,18
2224,3276,2024-01-04 03:55:00,app,8
2225,9726,2024-09-14 00:09:00,atm,21
2226,2852,2024-01-01 22:45:00,web,9
2227,2607,2024-08-04 22:30:00,web,15
2228,6927,2024-04-03 11:31:00,app,22
2229,9597,2024-10-08 09:02:00,app,10
2230,196,2024-02-12 12:12:00,app,16
2231,970,2024-07-15 09:08:00,web,52
2232,7714,2024-12-16 05:48:00,app,7
2233,5057,2024-04-21 13:48:00,web,15
2234,2911,2024-06-24 18:34:00,web,16
2235,903,2024-01-11 10:43:00,app,9
2236,3693,2024-12-30 10:47:00,app,15
2237,9403,2024-06-07 23:37:00,atm,23
2238,8171,2024-06-01 04:12:00,app,9
2239,7550,2024-05-25 19:26:00,app,11
2240,232,2024-09-30 02:01:00,app,8
2241,5908,2024-10-22 15:23:00,web,14
2242,824,2024-05-23 05:22:00,app,26
2243,363,2024-05-10 16:55:00,app,14
2244,2833,2024-10-14 10:41:00,app,20
2245,5330,2024-08-22 15:55:00,web,19
2246,650,2024-10-15 05:32:00,web,20
2247,2843,2024-12-06 23:57:00,atm,14
2248,7046,2024-10-02 12:52:00,app,3
2249,8585,2024-11-25 15:20:00,app,24
2250,7569,2024-04-18 02:01:00,app,3
2251,5454,2024-06-20 00:04:00,app,10
2252,8150,2024-07-17 14:31:00,web,26
2253,9094,2024-07-20 19:40:00,app,14
2254,6824,2024-12-15 00:14:00,app,5
2255,9109,2024-11-20 17:30:00,app,26
2256,4269,2024-03-18 20:55:00,app,4
2257,5283,2024-06-17 11:49:00,app,6
2258,6813,2024-09-24 13:50:00,app,10
2259,3838,2024-10-11 13:04:00,atm,37
2260,6423,2024-07-28 08:44:00,atm,28
2261,7482,2024-01-21 08:36:00,app,21
2262,5870,2024-07-07 11:41:00,app,10
2263,4560,2024-06-11 21:43:00,app,22
2264,4254,2024-05-28 22:00:00,app,19
2265,4753,2024-02-25 14:40:00,app,27
2266,9687,2024-07-14 04:41:00,app,5
2267,3934,2024-08-25 15:00:00,web,25
2268,4630,2024-09-24 01:30:00,app,4
2269,7621,2024-12-03 18:25:00,atm,10
2270,8722,2024-05-08 00:39:00,app,20
2271,8790,2024-11-03 13:41:00,app,21
2272,4921,2024-03-28 21:37:00,app,5
2273,2858,2024-08-21 11:15:00,web,28
2274,268,2024-02-20 02:34:00,app,17
2275,4831,2024-01-26 14:02:00,app,27
2276,7458,2024-07-12 23:28:00,app,28
2277,2751,2024-10-31 22:55:00,atm,5
2278,6181,2024-08-03 09:35:00,app,7
2279,4060,2024-07-26 03:03:00,web,3
2280,6497,2024-06-18 15:57:00,web,21
2281,6234,2024-09-04 00:50:00,app,9
2282,3860,2024-02-02 01:06:00,atm,7
2283,4618,2024-09-08 00:16:00,app,20
2284,2325,2024-08-25 17:12:00,app,8
2285,4228,2024-03-29 15:35:00,web,5
2286,2453,2024-07-18 20:15:00,app,25
2287,6107,2024-03-14 07:00:00,app,3
2288,5331,2024-07-04 10:38:00,app,8
2289,3592,2024-03-05 05:33:00,atm,20
2290,694,2024-01-26 18:09:00,app,17
2291,4136,2024-07-19 06:36:00,app,6
2292,8194,2024-02-13 21:44:00,atm,21
2293,5756,2024-09-01 10:55:00,app,13
2294,5157,2024-11-02 17:36:00,app,20
2295,5851,2024-01-16 10:55:00,web,19
2296,1830,2024-10-01 07:24:00,web,5
2297,3433,2024-08-26 18:45:00,app,37
2298,5912,2024-10-01 15:38:00,app,25
2299,5919,2024-10-31 15:26:00,web,47
2300,9721,2024-07-26 07:42:00,app,26
2301,4849,2024-06-09 20:36:00,web,11
2302,1684,2024-06-17 03:55:00,app,57
2303,7176,2024-05-03 21:05:00,app,58
2304,2329,2024-10-12 04:59:00,app,26
2305,7659,2024-06-30 10:48:00,atm,19
2306,6390,2024-07-29 14:11:00,app,13
2307,5317,2024-07-16 14:36:00,web,14
2308,7183,2024-05-09 09:32:00,app,49
2309,9146,2024-04-30 01:21:00,app,22
2310,4170,2024-07-24 07:47:00,app,30
2311,5758,2024-07-26 12:54:00,app,5
2312,639,2024-09-06 06:29:00,app,8
2313,3734,2024-10-08 04:21:00,web,3
2314,2826,2024-06-06 04:39:00,app,18
2315,7436,2024-07-16 15:37:00,atm,60
2316,2331,2024-02-05 19:15:00,web,26
2317,6864,2024-06-09 08:44:00,web,11
2318,4755,2024-08-17 00:39:00,app,25
2319,5422,2024-08-19 10:59:00,app,50
2320,411,2024-05-07 11:00:00,web,22
2321,973,2024-10-11 15:45:00,app,8
2322,9880,2024-05-18 01:27:00,app,1
2323,4553,2024-02-01 08:55:00,web,30
2324,6223,2024-10-12 01:58:00,app,9
2325,9007,2024-07-10 09:31:00,app,18
2326,8912,2024-08-13 08:08:00,atm,18
2327,4925,2024-05-25 17:40:00,app,55
2328,8361,2024-07-17 11:23:00,app,8
2329,2443,2024-08-19 13:16:00,app,1
2330,3345,2024-07-21 13:44:00,web,24
2331,1090,2024-08-30 07:40:00,app,17
2332,6135,2024-06-29 14:04:00,app,18
2333,1532,2024-03-10 09:07:00,app,18
2334,5602,2024-08-03 18:34:00,web,46
2335,7967,2024-01-16 11:08:00,web,11
2336,3597,2024-01-08 13:51:00,app,27
2337,6347,2024-02-24 09:36:00,web,14
2338,8710,2024-06-17 23:33:00,web,1
2339,2397,2024-07-23 14:33:00,app,17
2340,9817,2024-01-03 11:49:00,app,9
2341,739,2024-05-12 14:44:00,atm,2
2342,5403,2024-12-15 22:16:00,app,15
2343,5961,2024-04-21 19:06:00,app,46
2344,7276,2024-09-20 20:39:00,app,30
2345,2935,2024-08-23 04:49:00,app,25
2346,7148,2024-11-12 15:18:00,web,11
2347,9742,2024-10-25 07:44:00,app,7
2348,9743,2024-02-03 20:05:00,web,31
2349,7695,2024-03-21 22:12:00,web,21
2350,8353,2024-09-30 00:37:00,app,50
2351,3966,2024-01-19 18:36:00,app,20
2352,2726,2024-07-21 10:43:00,web,7
2353,1458,2024-07-07 20:20:00,atm,44
2354,6957,2024-11-07 08:24:00,app,4
2355,8112,2024-10-23 21:44:00,atm,17
2356,5971,2024-04-25 04:44:00,app,37
2357,627,2024-04-14 11:42:00,app,28
2358,7461,2023-12-31 21:59:00,app,12
2359,9494,2024-01-20 20:23:00,app,5
2360,8627,2024-01-14 06:13:00,web,14
2361,4757,2024-01-24 02:16:00,app,25
2362,6668,2024-01-15 07:32:00,app,55
2363,4424,2024-05-02 16:29:00,web,10
2364,287,2024-08-03 13:13:00,app,22
2365,9945,2024-01-22 20:11:00,app,13
2366,9512,2024-11-05 18:49:00,app,33
2367,1729,2024-08-21 02:42:00,web,9
2368,8733,2024-05-27 03:23:00,web,30
2369,3123,2024-12-09 01:10:00,web,13
2370,914,2024-03-30 08:36:00,web,39
2371,4345,2024-02-29 19:58:00,web,19
2372,3988,2024-01-28 21:01:00,app,23
2373,5197,2024-06-16 05:01:00,atm,15
2374,9308,2024-04-12 19:42:00,app,11
2375,3959,2024-06-02 05:01:00,app,29
2376,6902,2024-07-27 22:51:00,app,11
2377,9145,2024-03-27 19:55:00,web,29
2378,4880,2024-03-25 20:53:00,app,19
2379,6574,2024-02-10 00:32:00,app,43
2380,2223,2024-04-08 13:35:00,app,2
2381,9731,2024-06-02 18:57:00,web,28
2382,289,2024-07-13 01:58:00,app,11
2383,5318,2024-03-29 18:37:00,app,11
2384,5653,2024-09-03 13:36:00,app,30
2385,209,2024-09-20 14:23:00,web,46
2386,6621,2024-03-02 14:43:00,atm,28
2387,4582,2024-01-11 08:33:00,app,3
2388,317,2024-07-08 01:53:00,app,11
2389,6565,2024-05-29 17:00:00,app,6
2390,6302,2024-01-05 18:26:00,app,16
2391,4177,2024-05-12 10:24:00,web,7
2392,674,2024-11-03 09:35:00,web,20
2393,7574,2024-09-22 12:25:00,app,16
2394,133,2024-04-09 23:31:00,app,3
2395,6290,2024-05-15 03:20:00,atm,26
2396,7796,2024-04-12 05:00:00,app,11
2397,5232,2024-11-13 17:46:00,atm,28
2398,5266,2024-11-17 03:38:00,web,13
2399,8543,2024-06-09 08:25:00,app,27
2400,3594,2024-02-29 20:26:00,app,15
2401,5881,2024-06-16 10:34:00,app,30
2402,778,2024-09-29 22:54:00,app,14
2403,4198,2024-09-08 08:24:00,web,56
2404,4405,2024-02-02 19:32:00,web,15
2405,8213,2024-09-11 08:15:00,app,24
2406,7326,2024-12-25 10:25:00,app,24
2407,4027,2024-06-30 20:24:00,atm,14
2408,3326,2024-01-01 17:36:00,app,29
2409,705,2024-10-16 10:19:00,app,14
2410,2204,2024-11-22 01:48:00,app,20
2411,7637,2024-11-03 19:40:00,app,22
2412,4841,2024-07-21 17:17:00,app,14
2413,9117,2024-02-29 23:04:00,app,5
2414,7949,2024-08-25 05:57:00,atm,24
2415,9701,2023-12-31 11:05:00,web,23
2416,6299,2024-11-10 14:08:00,app,1
2417,8198,2024-01-04 10:33:00,app,30
2418,7892,2024-11-19 07:15:00,web,50
2419,1710,2024-04-17 12:00:00,app,20
2420,3006,2024-11-19 18:42:00,app,5
2421,86,2024-04-16 13:10:00,app,11
2422,8271,2024-01-28 01:57:00,app,6
2423,9119,2024-09-25 12:33:00,web,30
2424,4742,2024-11-21 09:40:00,app,15
2425,42,2024-08-14 08:00:00,app,6
2426,1996,2024-07-25 11:20:00,app,24
2427,7534,2024-01-16 17:21:00,web,24
2428,2895,2024-05-27 12:02:00,app,15
2429,8119,2024-02-06 19:33:00,app,50
2430,6645,2024-08-03 12:29:00,app,18
2431,3085,2024-11-24 19:36:00,atm,54
2432,8864,2024-04-10 14:31:00,app,45
2433,9402,2024-03-12 21:39:00,app,35
2434,9927,2024-09-23 04:17:00,app,14
2435,1656,2024-07-17 15:51:00,app,17
2436,4194,2024-01-04 22:25:00,app,10
2437,2086,2024-05-05 01:34:00,app,16
2438,6998,2024-05-10 23:36:00,app,27
2439,4734,2024-12-04 15:41:00,web,10
2440,6861,2024-01-04 16:18:00,app,32
2441,5412,2024-11-04 15:28:00,app,11
2442,9951,2024-12-27 04:40:00,app,30
2443,7818,2024-01-10 19:01:00,app,58
2444,2120,2024-06-23 06:34:00,atm,23
2445,9446,2024-10-01 22:18:00,web,1
2446,248,2024-03-25 09:51:00,app,54
2447,2552,2024-09-26 17:49:00,app,27
2448,3652,2024-08-09 08:05:00,web,27
2449,5874,2024-11-29 20:16:00,web,7
2450,2804,2024-05-29 04:01:00,app,18
2451,1439,2024-10-12 14:49:00,app,25
2452,7954,2024-02-12 16:17:00,web,16
2453,5679,2024-02-04 00:01:00,app,16
2454,2801,2024-01-16 05:15:00,web,21
2455,5415,2024-07-28 01:03:00,atm,5
2456,4760,2024-01-14 03:14:00,atm,29
2457,2661,2024-07-06 13:52:00,web,47
2458,5452,2024-07-11 04:20:00,app,23
2459,7642,2024-01-18 15:24:00,app,30
2460,574,2024-03-17 06:16:00,web,14
2461,3143,2024-02-11 14:40:00,app,2
2462,3743,2024-03-30 11:21:00,app,35
2463,5063,2024-05-09 06:44:00,web,2
2464,1773,2024-05-11 03:15:00,app,25
2465,2117,2024-01-01 04:05:00,web,24
2466,1229,2024-06-12 02:44:00,web,11
2467,6509,2024-01-23 20:10:00,app,13
2468,1191,2024-03-18 05:33:00,web,35
2469,3387,2024-08-24 11:38:00,app,22
2470,104,2024-01-01 01:57:00,app,18
2471,9574,2024-10-09 03:19:00,web,45
2472,1935,2024-02-01 00:25:00,app,48
2473,6876,2024-04-16 07:56:00,app,16
2474,2270,2024-08-22 21:04:00,app,29
2475,9920,2024-04-11 00:21:00,web,56
2476,3567,2024-08-03 00:14:00,app,13
2477,3817,2024-05-23 09:20:00,app,27
2478,7632,2024-10-05 17:08:00,app,14
2479,1387,2024-04-03 03:45:00,web,1
2480,5166,2024-07-26 15:26:00,app,13
2481,8187,2024-09-26 00:42:00,app,54
2482,2619,2024-04-28 19:34:00,app,8
2483,1670,2024-08-15 17:35:00,app,2
2484,9867,2024-09-07 02:24:00,app,22
2485,8010,2024-01-03 11:20:00,app,22
2486,6597,2024-11-05 21:38:00,atm,17
2487,2861,2024-10-25 06:53:00,web,4
2488,3290,2024-02-01 11:02:00,atm,1
2489,9413,2024-10-01 18:26:00,app,45
2490,320,2024-03-04 04:51:00,app,18
2491,5705,2024-04-20 10:42:00,web,28
2492,9779,2024-03-28 01:42:00,app,3
2493,8965,2024-04-24 04:21:00,app,25
2494,5698,2024-08-28 08:52:00,app,58
2495,9326,2024-09-27 02:10:00,web,30
2496,4253,2024-01-11 19:25:00,web,7
2497,656,2024-08-15 22:28:00,app,18
2498,947,2024-06-06 03:33:00,app,21
2499,5845,2024-04-30 07:30:00,app,37
2500,3796,2024-04-01 05:11:00,app,23
2501,9144,2024-11-19 02:14:00,app,4
2502,6394,2024-07-12 20:18:00,app,15
2503,9506,2024-10-09 18:01:00,app,13
2504,8489,2024-07-23 07:14:00,app,9
2505,7564,2024-09-26 04:14:00,app,26
2506,9574,2024-12-25 06:06:00,web,5
2507,4873,2024-12-11 01:38:00,app,17
2508,2946,2024-01-27 14:36:00,web,28
2509,4420,2024-03-22 03:23:00,app,27
2510,1577,2024-10-14 14:19:00,app,12
2511,5114,2024-08-08 19:07:00,app,25
2512,1388,2024-06-04 22:57:00,app,9
2513,6006,2024-01-31 18:12:00,app,22
2514,7210,2024-11-20 03:31:00,app,6
2515,6001,2024-04-25 17:02:00,web,58
2516,70,2024-01-01 09:13:00,web,9
2517,4339,2024-04-03 14:17:00,app,10
2518,8067,2024-06-03 22:25:00,app,13
2519,1482,2024-06-06 01:25:00,app,17
2520,6115,2024-03-07 23:13:00,app,12
2521,1958,2024-06-03 10:11:00,web,55
2522,9372,2024-01-31 08:55:00,app,22
2523,4813,2024-05-16 09:22:00,web,32
2524,6886,2024-01-09 04:02:00,app,26
2525,7300,2024-09-04 22:01:00,atm,20
2526,2024,2024-01-12 04:43:00,web,9
2527,2161,2024-12-04 14:24:00,app,5
2528,1999,2024-11-06 05:15:00,web,23
2529,1361,2024-11-16 00:37:00,web,59
2530,2324,2024-04-05 23:43:00,app,18
2531,3488,2024-10-20 13:22:00,app,28
2532,9804,2024-12-28 09:09:00,app,12
2533,9922,2024-07-04 06:15:00,app,10
2534,8303,2024-05-20 12:49:00,app,6
2535,1888,2024-04-22 17:43:00,web,6
2536,5941,2024-11-01 23:12:00,app,20
2537,7921,2024-09-08 08:44:00,app,51
2538,4027,2024-07-31 08:33:00,web,43
2539,1395,2024-11-25 22:09:00,web,2
2540,6066,2024-06-05 15:33:00,web,43
2541,8367,2024-01-23 03:37:00,app,4
2542,4734,2024-05-28 18:47:00,atm,1
2543,5665,2024-11-16 16:32:00,app,11
2544,8002,2024-08-04 06:13:00,web,30
2545,6746,2024-06-28 09:41:00,app,13
2546,1629,2024-12-21 06:11:00,app,14
2547,6262,2024-11-20 14:31:00,atm,10
2548,5016,2024-10-25 02:02:00,app,19
2549,7674,2024-07-17 08:23:00,app,8
2550,5240,2024-02-26 06:28:00,atm,7
2551,4770,2024-01-09 18:03:00,app,14
2552,2163,2024-03-24 17:43:00,app,12
2553,3638,2024-05-20 12:29:00,web,10
2554,5279,2024-03-31 10:41:00,atm,5
2555,9168,2024-09-02 08:48:00,app,17
2556,5941,2024-09-07 07:55:00,app,30
2557,6620,2024-12-25 08:46:00,app,35
2558,831,2024-07-14 11:16:00,app,16
2559,1413,2024-07-28 12:04:00,app,26
2560,779,2024-05-01 21:59:00,web,1
2561,7108,2024-08-18 05:55:00,web,55
2562,4497,2024-07-17 12:24:00,atm,7
2563,8467,2024-12-15 05:46:00,web,6
2564,6189,2024-09-16 23:17:00,app,4
2565,1709,2024-06-23 15:46:00,web,2
2566,4646,2024-04-28 05:01:00,app,26
2567,1410,2024-01-04 21:38:00,app,20
2568,4442,2024-05-13 02:32:00,app,38
2569,4687,2024-12-07 17:30:00,app,3
2570,5761,2024-08-12 15:17:00,app,1
2571,5007,2024-09-06 14:59:00,app,18
2572,8559,2024-06-13 03:29:00,app,20
2573,2317,2024-10-31 19:53:00,web,9
2574,429,2024-05-21 18:46:00,atm,28
2575,5155,2024-05-23 16:48:00,app,23
2576,3960,2024-10-08 01:06:00,web,29
2577,4414,2024-07-13 11:58:00,atm,17
2578,5049,2024-01-01 05:14:00,app,18
2579,6321,2024-10-24 20:16:00,app,50
2580,4573,2024-07-28 18:07:00,app,22
2581,3562,2024-05-22 18:49:00,app,41
2582,9101,2024-08-29 18:19:00,atm,19
2583,4836,2024-06-16 17:01:00,web,55
2584,5229,2024-06-04 10:50:00,app,26
2585,5030,2024-06-01 18:54:00,web,41
2586,7421,2024-07-06 03:36:00,web,42
2587,4203,2024-03-19 06:50:00,app,23
2588,2329,2024-10-09 11:17:00,app,27
2589,8477,2024-06-20 21:19:00,atm,5
2590,7550,2024-01-15 01:34:00,app,21
2591,9486,2024-04-03 17:05:00,atm,7
2592,3748,2024-02-16 02:42:00,atm,10
2593,6713,2024-11-07 01:48:00,atm,9
2594,5425,2024-01-18 17:26:00,web,1
2595,6975,2024-11-27 22:00:00,app,7
2596,1254,2024-05-09 21:08:00,atm,34
2597,3000,2024-02-06 06:54:00,web,17
2598,5701,2024-02-06 09:29:00,app,5
2599,7436,2024-11-04 18:12:00,app,50
2600,7872,2024-11-14 00:38:00,atm,25
2601,4155,2024-09-04 17:51:00,app,6
2602,5887,2024-11-30 17:20:00,app,58
2603,9400,2024-02-24 09:32:00,app,9
2604,6767,2024-09-29 10:54:00,app,28
2605,4931,2024-10-10 13:38:00,atm,27
2606,1479,2024-06-10 04:53:00,app,5
2607,9504,2024-10-07 18:21:00,app,10
2608,8434,2024-03-31 23:12:00,app,4
2609,3511,2024-10-29 21:45:00,app,19
2610,7127,2024-06-19 19:38:00,app,9
2611,3384,2024-02-24 19:28:00,app,8
2612,3009,2024-08-28 03:09:00,web,10
2613,944,2024-04-05 21:14:00,web,30
2614,7498,2024-06-23 11:26:00,app,12
2615,9539,2024-03-03 14:19:00,app,59
2616,3471,2024-03-05 16:29:00,web,20
2617,7745,2024-04-01 21:11:00,app,22
2618,3293,2024-10-27 21:31:00,web,37
2619,6955,2024-05-22 04:00:00,app,27
2620,9993,2024-01-13 06:57:00,web,53
2621,7856,2024-04-29 05:10:00,web,4
2622,5073,2024-01-22 14:25:00,web,4
2623,8264,2024-10-17 04:16:00,app,12
2624,5936,2024-11-25 18:20:00,app,5
2625,5658,2024-10-02 12:55:00,app,16
2626,523,2024-07-19 18:57:00,web,3
2627,201,2024-10-02 11:15:00,web,8
2628,9939,2024-04-13 03:54:00,app,12
2629,3218,2024-03-13 04:39:00,app,4
2630,7170,2024-08-02 11:34:00,app,15
2631,63,2024-07-01 06:37:00,app,41
2632,6580,2024-05-26 14:39:00,atm,19
2633,7901,2024-01-10 11:03:00,web,14
2634,556,2024-03-07 13:21:00,app,4
2635,611,2024-08-29 20:05:00,app,21
2636,8861,2024-10-14 01:46:00,web,9
2637,8953,2024-10-22 17:46:00,app,5
2638,818,2024-12-23 18:09:00,app,19
2639,4,2024-03-07 20:57:00,web,8
2640,2445,2024-01-15 13:43:00,web,20
2641,1530,2024-10-31 16:01:00,app,8
2642,8308,2024-07-29 10:21:00,web,2
2643,9449,2024-11-08 06:42:00,app,22
2644,8443,2024-03-02 19:19:00,web,7
2645,1392,2024-10-24 06:05:00,web,21
2646,1092,2024-10-24 16:38:00,app,43
2647,3561,2024-11-02 19:20:00,web,26
2648,765,2024-02-20 03:55:00,app,17
2649,4167,2024-04-17 22:02:00,web,11
2650,9871,2024-05-09 07:03:00,web,10
2651,7756,2024-07-30 06:13:00,atm,3
2652,2454,2024-02-23 19:29:00,app,10
2653,7290,2024-05-19 13:49:00,atm,7
2654,8236,2024-09-01 06:56:00,app,1
2655,6130,2024-12-19 07:53:00,web,52
2656,5842,2024-12-19 06:18:00,web,37
2657,4166,2024-04-18 22:45:00,web,42
2658,9444,2024-05-14 17:02:00,app,12
2659,9328,2024-09-04 09:11:00,atm,36
2660,4013,2024-04-13 09:51:00,app,14
2661,5541,2024-04-12 21:41:00,app,9
2662,9612,2024-10-17 18:09:00,web,25
2663,9606,2024-03-28 14:48:00,app,17
2664,4120,2024-02-27 20:37:00,web,49
2665,7774,2024-04-06 04:57:00,app,10
2666,4797,2024-12-08 03:32:00,web,25
2667,9126,2024-06-20 01:07:00,app,24
2668,2982,2024-05-18 16:49:00,app,13
2669,8001,2024-07-12 20:31:00,atm,23
2670,5110,2024-03-19 04:28:00,app,8
2671,7267,2024-01-01 05:18:00,app,51
2672,9515,2024-06-30 14:11:00,app,29
2673,7600,2024-08-13 18:16:00,web,3
2674,3231,2024-12-16 07:28:00,app,20
2675,33,2024-01-11 23:48:00,app,9
2676,3149,2024-09-25 11:37:00,app,17
2677,6161,2024-10-07 04:55:00,app,19
2678,5872,2024-04-03 15:29:00,web,13
2679,8839,2024-12-22 07:25:00,app,28
2680,9404,2024-11-24 10:32:00,web,27
2681,3994,2024-12-25 08:58:00,app,15
2682,4209,2024-06-16 15:01:00,atm,19
2683,6619,2024-10-18 08:44:00,atm,40
2684,137,2024-04-22 10:30:00,web,43
2685,8235,2024-11-06 16:27:00,app,28
2686,6434,2024-06-19 10:47:00,app,27
2687,9133,2024-02-22 01:37:00,web,29
2688,9761,2024-09-12 09:14:00,app,28
2689,9798,2024-04-22 22:44:00,app,6
2690,2843,2024-11-11 16:44:00,app,22
2691,1745,2024-04-25 07:59:00,web,30
2692,6952,2024-10-09 13:00:00,app,11
2693,4119,2024-08-12 03:58:00,web,23
2694,1567,2024-02-03 09:30:00,app,18
2695,736,2024-03-10 20:10:00,app,28
2696,2000,2024-01-10 11:51:00,app,23
2697,4084,2024-06-21 04:18:00,app,6
2698,5527,2024-10-31 12:53:00,web,25
2699,9559,2024-03-20 02:23:00,app,20
2700,2378,2024-10-16 08:26:00,atm,29
2701,6160,2024-12-23 00:51:00,app,19
2702,764,2024-09-03 19:19:00,app,23
2703,3226,2024-12-20 04:34:00,web,28
2704,6248,2024-07-20 09:31:00,web,20
2705,6139,2024-01-25 15:22:00,app,21
2706,8241,2024-08-20 11:32:00,app,7
2707,3936,2024-08-22 17:54:00,app,23
2708,1202,2024-07-09 03:07:00,atm,42
2709,4507,2024-08-04 13:18:00,web,30
2710,6842,2024-06-30 03:16:00,app,2
2711,8547,2024-04-02 02:57:00,atm,11
2712,2669,2024-03-20 12:12:00,app,11
2713,3246,2024-01-24 21:29:00,app,22
2714,1388,2024-04-28 08:43:00,web,9
2715,3635,2024-03-20 06:53:00,app,24
2716,6153,2024-12-05 07:23:00,atm,10
2717,3410,2024-09-29 18:51:00,app,21
2718,9663,2024-08-30 03:55:00,web,56
2719,6562,2024-07-31 19:30:00,app,2
2720,938,2024-10-29 12:13:00,app,8
2721,9129,2024-11-28 08:53:00,web,46
2722,3719,2024-11-09 13:51:00,atm,1
2723,659,2024-12-02 01:22:00,web,10
2724,2038,2024-05-14 07:31:00,web,29
2725,1920,2024-06-30 19:20:00,app,21
2726,4841,2024-04-29 12:38:00,web,10
2727,88,2024-08-14 06:45:00,app,12
2728,9878,2024-10-01 17:27:00,app,30
2729,4345,2024-03-17 21:28:00,web,51
2730,5307,2024-11-28 22:42:00,app,37
2731,9261,2024-09-19 09:44:00,app,19
2732,6882,2024-01-23 04:06:00,app,6
2733,689,2024-03-03 08:06:00,app,5
2734,9114,2024-06-03 22:39:00,app,38
2735,9874,2024-04-29 07:01:00,app,4
2736,1858,2024-08-15 03:45:00,app,5
2737,6428,2024-09-25 00:56:00,app,38
2738,5510,2024-07-02 23:58:00,atm,17
2739,9673,2024-10-15 21:43:00,app,29
2740,5081,2024-12-20 14:48:00,app,24
2741,3153,2024-04-05 05:03:00,app,4
2742,6107,2024-11-18 09:57:00,web,6
2743,3074,2024-11-21 22:52:00,app,20
2744,9538,2024-12-16 21:50:00,app,22
2745,5239,2024-09-07 07:23:00,app,18
2746,88,2024-06-08 06:00:00,web,44
2747,247,2024-09-11 15:22:00,web,18
2748,3633,2024-07-09 10:16:00,app,22
2749,5638,2024-09-21 14:35:00,web,15
2750,461,2024-12-16 02:01:00,app,29
2751,7748,2024-02-16 13:15:00,app,31
2752,4498,2024-03-29 04:56:00,app,30
2753,7392,2024-07-25 06:52:00,app,28
2754,7476,2024-09-05 14:56:00,app,47
2755,7880,2024-07-04 03:58:00,atm,21
2756,8331,2024-06-17 05:09:00,app,16
2757,6533,2024-07-25 19:04:00,web,10
2758,9417,2024-12-20 04:49:00,app,25
2759,1001,2024-09-14 11:05:00,web,29
2760,2712,2024-04-02 10:44:00,app,26
2761,94,2024-09-10 09:04:00,atm,30
2762,5235,2024-12-25 09:46:00,app,48
2763,1119,2024-05-30 10:57:00,app,42
