seed,fold,target,has_url,model_predicted,method,message_id,role,similarity_group_id,label,model_probability
42,0,0,0,0,kcbert,msg-47a235f925510c33d930,development_readout,sim-4913c0a72ab32d7fc6a3,normal,0.0002277193
42,0,0,0,0,kcbert,msg-47a2f2c64e78882196c3,development_readout,sim-fdc7a35a93e04e209485,normal,0.0001996442
42,0,1,1,1,kcbert,msg-47ac1d54b4985aaf5bdb,development_readout,sim-33512435eff8bc5ca14a,smishing,0.9997549653
42,0,0,0,0,kcbert,msg-47c3fa92659707015eb6,development_readout,sim-50ada744d725ab3af087,normal,0.0002164409
42,0,0,0,0,kcbert,msg-47cbb54534c3c2e9e647,development_readout,sim-5cd921e243b78a453a2a,normal,0.0019419926
42,0,0,0,0,kcbert,msg-47f4d03e37cfb148395d,development_readout,sim-fd17340eaa67ec0904d9,normal,0.0002365421
42,0,0,0,0,kcbert,msg-480354791c839a006b96,development_readout,sim-6af0126e2734e70c0749,normal,0.0002209994
42,0,1,1,1,kcbert,msg-4807c70b8f8a1202e2c2,development_readout,sim-3d4983cb540968332913,smishing,0.9998067021
42,0,0,0,0,kcbert,msg-48127c75ae52c76e8a81,development_readout,sim-67b772654b5415a8efb2,normal,0.0002137752
42,0,0,0,0,kcbert,msg-481a73da541345b4ca62,development_readout,sim-58f84ba46a3cca552c86,normal,0.0011950323
42,0,0,0,0,kcbert,msg-48a84aea2504b85efad2,development_readout,sim-12f42745dce4d3a61a1a,normal,0.0002233056
42,0,0,0,0,kcbert,msg-48f3a42f0b140678b9dc,development_readout,sim-7ab287dc8458383307e2,normal,0.0002243731
42,0,1,1,1,kcbert,msg-490d94e9c5fb0a4501ed,development_readout,sim-a254ffd622283757a8d2,smishing,0.9998183846
42,0,0,0,0,kcbert,msg-491ab035ed7571b09533,development_readout,sim-973abc948adc68753a10,normal,0.0003114295
42,0,0,1,0,kcbert,msg-491ede6feffab24948a1,development_readout,sim-5ebf94a719f93998ea2c,normal,0.0012962223
42,0,0,0,0,kcbert,msg-4961657262b7527475eb,development_readout,sim-ea29dbef6312d67f4b44,normal,0.0003039371
42,0,0,0,0,kcbert,msg-49d83a55852bfecf13b9,development_readout,sim-ab69a78d142d447aeb16,normal,0.0002144585
42,0,0,0,0,kcbert,msg-4a0513f6441dffc300dc,development_readout,sim-9b871d6f86879ecbe111,normal,0.0008211898
42,0,0,0,0,kcbert,msg-4a2b219b9aed90d68577,development_readout,sim-32cfcd9ce0b73ee5ea18,normal,0.0001809023
42,0,0,0,0,kcbert,msg-4a5a7d91eb2eb1426259,development_readout,sim-36d2dfe9044463dcde4c,normal,0.0002955857
42,0,0,1,0,kcbert,msg-4a83fd09fc581f44ebff,development_readout,sim-6b94bc0218fa04266baa,normal,0.0157387294
42,0,1,1,1,kcbert,msg-4aed0edc94b25c5b9e5b,development_readout,sim-47e8706bae0d61b0b0c5,smishing,0.9900610447
42,0,1,1,1,kcbert,msg-4b098bc221eb22b2d9e3,development_readout,sim-0ced642634fc697bc0db,smishing,0.9998082519
42,0,0,1,0,kcbert,msg-4b1d56ae84919569bd02,development_readout,sim-690614df971826184910,normal,0.0018593259
42,0,1,1,1,kcbert,msg-4b2f719d6257f1b0544a,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998229146
42,0,0,0,0,kcbert,msg-4b563809bedd428c97a2,development_readout,sim-7057c43ba31c1777bcb9,normal,0.0002187623
42,0,0,0,0,kcbert,msg-4b7aec797d27247eb9ef,development_readout,sim-7790d08221195bbd8e6a,normal,0.0001939482
42,0,0,0,0,kcbert,msg-4b82266e37fd9218910f,development_readout,sim-e34b0eac5a92f7212541,normal,0.0002269133
42,0,0,0,0,kcbert,msg-4baf4b63e0478f249190,development_readout,sim-b9ce4a336cb7db6e8441,normal,0.0001993156
42,0,0,0,0,kcbert,msg-4bb0546f56706145dea1,development_readout,sim-9c2732fcf10d374a1dfa,normal,0.0012339848
42,0,0,0,0,kcbert,msg-4bb1ed418e41f230783b,development_readout,sim-32bc5b3a0aecb7a3e244,normal,0.0006012076
42,0,0,0,0,kcbert,msg-4c217ebe2940830b0edf,development_readout,sim-6f0b2fb8fe398b72452b,normal,0.0001990047
42,0,0,1,0,kcbert,msg-4c337684d08ec8c07be5,development_readout,sim-1a84d93afc74fa83295c,normal,0.0005416799
42,0,1,1,1,kcbert,msg-4c9a07fe8b6c63da8007,development_readout,sim-493188ca3ecdd3495ded,smishing,0.9998057485
42,0,0,0,0,kcbert,msg-4c9bb8aab19cd59ba6b7,development_readout,sim-1925177f48438551c498,normal,0.001153748
42,0,1,0,1,kcbert,msg-4cb8c149ce6f9aed0469,development_readout,sim-788d37316afeac708023,smishing,0.9997611642
42,0,1,1,1,kcbert,msg-4cb956a65f7613a24f7a,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998229146
42,0,0,0,0,kcbert,msg-4cc32956b08a7b9b4b8f,development_readout,sim-b733709a8ed6b60f2a54,normal,0.0002437713
42,0,0,1,0,kcbert,msg-4d318119b70f4a3974c2,development_readout,sim-3be00c39572b4707fa3f,normal,0.0008302069
42,0,0,0,0,kcbert,msg-4d6361015b85ff1b5f44,development_readout,sim-fe9240ebc2c78b727c9b,normal,0.0013341511
42,0,0,0,0,kcbert,msg-4d906cb4eef3ef266a17,development_readout,sim-82252f177f96b2f3c3c0,normal,0.0008524436
42,0,1,1,1,kcbert,msg-4dcbc06d80c51d39083c,development_readout,sim-8805db6db1120c2729eb,smishing,0.9997934699
42,0,0,0,0,kcbert,msg-4de091c366cd801c92ee,development_readout,sim-efd9e0a602a8b6472c39,normal,0.0002098523
42,0,1,0,0,kcbert,msg-4e0bd498f47b89599ea6,development_readout,sim-a5adbe165df64b4c8e17,smishing,0.0289655123
42,0,0,0,0,kcbert,msg-4e72394811bbdbbffd81,development_readout,sim-2d96181480c2cd7a27e5,normal,0.0003171678
42,0,1,1,1,kcbert,msg-4e7df15e050d77a171da,development_readout,sim-b0a6b29f850d732a90ed,smishing,0.9997887015
42,0,0,0,0,kcbert,msg-4e850a38325e042f1cd3,development_readout,sim-1b7386d0ee0198950f74,normal,0.0007168674
42,0,1,1,1,kcbert,msg-4ead811ea58399dbff84,development_readout,sim-158768b44e71e037ad59,smishing,0.999761641
42,0,0,1,0,kcbert,msg-4ed159164610698548ba,development_readout,sim-c132d9e0e67edd5e2b6f,normal,0.0006626166
42,0,0,0,0,kcbert,msg-4eed8e18167822b58e7f,development_readout,sim-8505e59b51ad5a709976,normal,0.0002460871
42,0,0,0,0,kcbert,msg-4f0fee5210b897eb692c,development_readout,sim-3878cd44f645dc73d0f9,normal,0.0002170896
42,0,0,0,0,kcbert,msg-4f77f154cac112d3cf9f,development_readout,sim-c74af9f77a964a4f25e6,normal,0.0001938058
42,0,0,0,0,kcbert,msg-4f9d26b77d7f5ed5e44b,development_readout,sim-e88c7816394f9b366716,normal,0.0003133869
42,0,0,0,0,kcbert,msg-4fc7ee25e02fae41c1c4,development_readout,sim-937093d759b1638577e3,normal,0.0002617465
42,0,0,0,0,kcbert,msg-5003641c4aab6e835ebd,development_readout,sim-1c514277047951fd21a0,normal,0.0001987985
42,0,0,0,0,kcbert,msg-50f348e6e9ecc2510ee6,development_readout,sim-962d5b6d04833890723b,normal,0.0014635754
42,0,1,1,1,kcbert,msg-5101697f4e000087242d,development_readout,sim-48e8076d375be02f4a61,smishing,0.9997442365
42,0,0,0,0,kcbert,msg-511bad05c1c72aeb7880,development_readout,sim-b1c21b18126ddb0c352d,normal,0.0002229159
42,0,0,0,0,kcbert,msg-5154a1c5b7cc3c892c11,development_readout,sim-70a146c43864d76747c2,normal,0.0002200744
42,0,0,0,0,kcbert,msg-51ced80a3dacf13a74ec,development_readout,sim-1a731513863002536075,normal,0.002503674
42,0,0,0,0,kcbert,msg-520745429729826f0488,development_readout,sim-4f9a6a21415ae9a9b485,normal,0.0002667214
42,0,0,0,0,kcbert,msg-5218b699f9ca3a3736e6,development_readout,sim-c631d540b727f1a2d7cd,normal,0.000209204
42,0,0,0,0,kcbert,msg-522d83dd9b8ab8e69e6d,development_readout,sim-dfa62fa0c5f4de29af17,normal,0.0003951629
42,0,0,0,0,kcbert,msg-5237b2d4bbf202d8eb4f,development_readout,sim-c9a43afa49651ade67b1,normal,0.0002180249
42,0,0,0,0,kcbert,msg-523d413cb198708d5d67,development_readout,sim-210c7a994c4933787ffa,normal,0.0002231005
42,0,0,0,0,kcbert,msg-5280cf7844b74c32d0b2,development_readout,sim-8db80b1a76b22f8dbff3,normal,0.0001938664
42,0,0,1,1,kcbert,msg-52915b16ab5c7693f101,development_readout,sim-b2d9caf34ae3f36745a9,normal,0.3515829444
42,0,0,0,0,kcbert,msg-52951b28bd8ccab7fc58,development_readout,sim-4f619c681cd29f02c9b1,normal,0.0001993625
42,0,0,0,0,kcbert,msg-52b6460aa29892615199,development_readout,sim-6e595e3c3a4547d7d7cf,normal,0.0002834969
42,0,0,0,0,kcbert,msg-52f99171ede735c3b086,development_readout,sim-4ee744233fa9788d4a83,normal,0.0002555577
42,0,0,0,0,kcbert,msg-53169fa067d90c8fbb20,development_readout,sim-80d0d485f5acb1698381,normal,0.0002526572
42,0,1,1,1,kcbert,msg-53823b115f034ebc9ba5,development_readout,sim-61f9b239f24290880b4b,smishing,0.9997887015
42,0,0,0,0,kcbert,msg-538427715899a6f7f3c7,development_readout,sim-6b856d492288263aaa77,normal,0.0001842295
42,0,0,0,0,kcbert,msg-53a3fe669ba376e6d266,development_readout,sim-c9e7d96244489608c552,normal,0.000339111
42,0,1,1,1,kcbert,msg-53a7cc6b8548f8326ca7,development_readout,sim-038b4d990178481b9bb8,smishing,0.9997522235
42,0,0,0,0,kcbert,msg-53aba45c21d96b6f35c4,development_readout,sim-0532243eef7a64e345ba,normal,0.000223557
42,0,0,0,0,kcbert,msg-53ce9a84e4e3df76f0eb,development_readout,sim-b377946c65fe7c616054,normal,0.0002203215
42,0,0,0,0,kcbert,msg-53f2110b95b426778aad,development_readout,sim-ecfd7c7403b9990cd1a6,normal,0.0002918883
42,0,0,0,0,kcbert,msg-53f7b8b279973febfbcc,development_readout,sim-3ae53d3207adcde67ec4,normal,0.0002118484
42,0,0,0,0,kcbert,msg-549c608372ab5315e758,development_readout,sim-386abf729e63f70c318b,normal,0.0002859601
42,0,0,0,0,kcbert,msg-549f7defbea21f9ea7f1,development_readout,sim-6cf5d1942712d6feeb01,normal,0.0002620596
42,0,1,0,1,kcbert,msg-549f98d3604f2acece98,development_readout,sim-0e44f171ebba5c1444b2,smishing,0.9997628331
42,0,0,0,0,kcbert,msg-54ded9c4a81ac8cf1ee7,development_readout,sim-1769e68d27b84ed6fe5e,normal,0.0020772002
42,0,0,0,0,kcbert,msg-54e4e80df67f2a05ff64,development_readout,sim-19a71ac630e8018fe288,normal,0.0002911129
42,0,0,0,0,kcbert,msg-551447ba597e0cd89587,development_readout,sim-a6f4d4f5547c17b2e733,normal,0.0003697717
42,0,1,0,1,kcbert,msg-551d213c037c9c6eab04,development_readout,sim-54013238dfbab232b343,smishing,0.9997330308
42,0,0,0,0,kcbert,msg-552b09372e77a93b284f,development_readout,sim-461773cc91269fc226f7,normal,0.0002711549
42,0,0,0,0,kcbert,msg-559976578677bcddf409,development_readout,sim-3a14187c8ed51647cc43,normal,0.0002224378
42,0,1,1,1,kcbert,msg-55b60927e5112f56afcc,development_readout,sim-158768b44e71e037ad59,smishing,0.9997730851
42,0,0,0,0,kcbert,msg-55bf6decb4d316dc9495,development_readout,sim-6fe995c6279e8824eae8,normal,0.0005598702
42,0,1,1,1,kcbert,msg-55d942e84ab0fba55cb8,development_readout,sim-493188ca3ecdd3495ded,smishing,0.9998057485
42,0,0,1,0,kcbert,msg-55ee66223ffef3badd40,development_readout,sim-5db5b2d355d657fb481d,normal,0.001240672
42,0,1,1,1,kcbert,msg-561a548c0ec662ff4a05,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998229146
42,0,0,1,0,kcbert,msg-562fede28b6237d3c910,development_readout,sim-4e8ab6dd8f4e3190b115,normal,0.0005113256
42,0,0,1,0,kcbert,msg-5632da9ad6de465ce0b2,development_readout,sim-9fa797a7e015f84d9193,normal,0.0009321058
42,0,0,0,0,kcbert,msg-5636b2a5c300295bfff3,development_readout,sim-84a6e06cf76e0d6636be,normal,0.0002102625
42,0,0,0,0,kcbert,msg-566d40d40fe27c44f7b7,development_readout,sim-457258dbf7d0128cd10c,normal,0.0002254222
42,0,0,0,0,kcbert,msg-567e260b109315ab5907,development_readout,sim-128bf6aca8c647daf348,normal,0.0002393128
42,0,1,1,1,kcbert,msg-569f62605e10744a88e5,development_readout,sim-158768b44e71e037ad59,smishing,0.9997730851
42,0,0,0,0,kcbert,msg-56bff74534da92b2d455,development_readout,sim-44e8ab9d347d4b10cd41,normal,0.0003011976
42,0,0,1,0,kcbert,msg-56fb5b342734e8aaf714,development_readout,sim-52d6993b79eca8ce7f7e,normal,0.0009673057
42,0,0,0,0,kcbert,msg-5702ba6e1b59d9d09b5b,development_readout,sim-d971f854956adb9869ef,normal,0.0002016936
42,0,0,1,0,kcbert,msg-573415fd10df5056eaca,development_readout,sim-35123d9935a1c162039a,normal,0.0006366926
42,0,0,0,0,kcbert,msg-5734db0ad804f3f6f350,development_readout,sim-d254445416ea820a410e,normal,0.000192816
42,0,0,0,0,kcbert,msg-579bba1416fcd5ca71f1,development_readout,sim-f4657b934dcac376430e,normal,0.0002387881
42,0,0,0,0,kcbert,msg-57c75dfa4a6fb7bbc1d6,development_readout,sim-0b0b6e695db3df0dcaa4,normal,0.0001943362
42,0,0,0,0,kcbert,msg-57f1c67a00924ca7c520,development_readout,sim-45b18fa8e078be231889,normal,0.0003030688
42,0,1,1,1,kcbert,msg-58018cf5d5c98b581a25,development_readout,sim-1281495caae839bdd451,smishing,0.999807179
42,0,0,0,0,kcbert,msg-582ecba509f5fb5c4d12,development_readout,sim-9773cb7a19bb6a1456dd,normal,0.0002451017
42,0,0,0,0,kcbert,msg-58438ecded310a48c719,development_readout,sim-dd4766e2dde4c389df9a,normal,0.0002068262
42,0,0,0,0,kcbert,msg-58bd56a5fe27d129dab2,development_readout,sim-f8b23feb26c8106b5f4d,normal,0.0003098492
42,0,1,1,1,kcbert,msg-58ca8a27d3877403fb99,development_readout,sim-55b6cee2734d661333fc,smishing,0.9998087287
42,0,0,0,0,kcbert,msg-58d474fa7e07bff6843e,development_readout,sim-7ed144473e0ad54ee2ee,normal,0.0002317956
42,0,0,0,0,kcbert,msg-58daabe0257e0cbe11c3,development_readout,sim-416690f94d89de9c29ee,normal,0.0002303925
42,0,0,0,0,kcbert,msg-58df1a027e5314510e12,development_readout,sim-2d1044c0c4051890433f,normal,0.0003079941
42,0,1,1,1,kcbert,msg-58ec634a68587ef8b277,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998210073
42,0,0,0,0,kcbert,msg-58ed6713ced50a41fba9,development_readout,sim-ad79a0c3c311578b69fb,normal,0.0009678903
42,0,0,0,0,kcbert,msg-5916251f722204861570,development_readout,sim-ae982c88ee89b5b6afb5,normal,0.0003221416
42,0,0,0,0,kcbert,msg-5922382ca1b8c3dea5e9,development_readout,sim-806855620c79fb463a79,normal,0.000452613
42,0,0,1,0,kcbert,msg-5922ec676fa6c0eeb927,development_readout,sim-15a3072cbc7e40e8f330,normal,0.0008635905
42,0,0,0,0,kcbert,msg-592e5826059f760c288c,development_readout,sim-c7ba10bc38fbc239ecb8,normal,0.001064979
42,0,0,0,0,kcbert,msg-5940bd4fa452ab7a636f,development_readout,sim-9b15fa92a27f7166fabd,normal,0.0001993163
42,0,0,1,0,kcbert,msg-594eb7b1efd27490a977,development_readout,sim-13c1aab0da06c23ddef1,normal,0.0010825054
42,0,0,0,0,kcbert,msg-595e27a3b852d578a61e,development_readout,sim-f081dbd5cc396364afbe,normal,0.0002421929
42,0,0,0,0,kcbert,msg-59ad6a7a4b84c28f729e,development_readout,sim-20702244e45037a3108d,normal,0.0001946479
42,0,0,0,0,kcbert,msg-59cc967369d527ad28a4,development_readout,sim-fc0b688946d44ac54160,normal,0.0002383537
42,0,1,1,1,kcbert,msg-5a080de0b3abcd3c5761,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998229146
42,0,0,0,0,kcbert,msg-5a30e495ad3b6c50f80a,development_readout,sim-9fab693512ab9a38d0a7,normal,0.0002578903
42,0,1,1,1,kcbert,msg-5a614d80b2be45cb33d0,development_readout,sim-8d318806de8dcee51e9e,smishing,0.9996652603
42,0,0,0,0,kcbert,msg-5a77060f6d3bfadbec9d,development_readout,sim-2a49427e5e614c97a100,normal,0.0002026414
42,0,0,0,0,kcbert,msg-5aa953c4730ba14b6aad,development_readout,sim-7d93c2d25c87ece82c91,normal,0.0004792719
42,0,0,0,0,kcbert,msg-5ab87061a56e7316e4c1,development_readout,sim-d133e1d9f0d5efb88751,normal,0.0003331431
42,0,0,1,0,kcbert,msg-5ac02be5cbfa3c392254,development_readout,sim-bd91a218319b1a8b4470,normal,0.0007358284
42,0,0,0,0,kcbert,msg-5ac0d7e9d4992f1e0286,development_readout,sim-3d69d3c49a382368f739,normal,0.001089675
42,0,0,1,0,kcbert,msg-5ad5905d9d13734303e2,development_readout,sim-03f093d6a803f2a9308e,normal,0.0009783384
42,0,0,0,0,kcbert,msg-5adce7b89f524238fb9b,development_readout,sim-232e8479b402a447a0b6,normal,0.0002416294
42,0,0,0,0,kcbert,msg-5b46058282ae998dde6b,development_readout,sim-d8be2cffc0a75a56dc6f,normal,0.0002050016
42,0,0,0,0,kcbert,msg-5b5147b2f19874009466,development_readout,sim-1f282176193df301f1cc,normal,0.0007105339
42,0,0,0,0,kcbert,msg-5b6ea4e3d1ba8cc74871,development_readout,sim-39fd10a13928ff9f66d3,normal,0.0002055714
42,0,0,0,0,kcbert,msg-5c136a0b7945062ea47a,development_readout,sim-d0f5690a0fe9ff336c4c,normal,0.0009159584
42,0,0,0,0,kcbert,msg-5c14e08a4f2116c099a2,development_readout,sim-7517634844838cd07510,normal,0.0002062291
42,0,0,0,0,kcbert,msg-5c6d7239404ff2768679,development_readout,sim-56aac4afba9577bf2e0d,normal,0.000207719
42,0,0,0,0,kcbert,msg-5c86363a4f0055815095,development_readout,sim-58f84ba46a3cca552c86,normal,0.00161482
42,0,0,1,0,kcbert,msg-5c875082231a9af880d9,development_readout,sim-03f093d6a803f2a9308e,normal,0.0007507406
42,0,1,1,1,kcbert,msg-5ca881242164525df51e,development_readout,sim-be0fac6c222b3f733a28,smishing,0.9998078942
42,0,0,0,0,kcbert,msg-5cee914d9ae23632b6f4,development_readout,sim-301d3993a43e32c09454,normal,0.0002387479
42,0,0,0,0,kcbert,msg-5d23a3651461b813d51f,development_readout,sim-51e6a6686c448a3f1643,normal,0.0002083772
42,0,0,0,0,kcbert,msg-5d27d3bf5e66c7a2fe23,development_readout,sim-943de48de9887a4cf139,normal,0.0001821134
42,0,0,0,0,kcbert,msg-5d2f04504bde5cd093fb,development_readout,sim-b306ab4a9b4814af0182,normal,0.0001871227
42,0,0,0,0,kcbert,msg-5d34d6804b117e072a7b,development_readout,sim-6ea7e58d353d4e237f77,normal,0.0002206413
42,0,0,0,0,kcbert,msg-5d946a9469db91813ee0,development_readout,sim-2d2e4b9b0a6833fb3e6b,normal,0.0004397119
42,0,1,0,1,kcbert,msg-5dce72e90a11834ff054,development_readout,sim-99656327fac2156bd313,smishing,0.8291851878
42,0,0,0,0,kcbert,msg-5dd25715131e227ea451,development_readout,sim-a14ce2e74c63f3580f46,normal,0.0002032585
42,0,0,0,0,kcbert,msg-5dd9cd98d3535fd9a0d7,development_readout,sim-af13ea8b6f9f66c91dc3,normal,0.0002396695
42,0,0,0,0,kcbert,msg-5defc04752f8c9eb2bee,development_readout,sim-b963763b636b4051df02,normal,0.0002146514
42,0,0,0,0,kcbert,msg-5ea045cb544ce4b86929,development_readout,sim-a02037ca09b125c7a49a,normal,0.0002383917
42,0,1,1,0,kcbert,msg-5ee97c3fb19047046f2a,development_readout,sim-6a61da8117e84e0dcef9,smishing,0.0694833323
42,0,0,1,0,kcbert,msg-5efdf15f0c48966ffdc8,development_readout,sim-ee3664c73a6b61906368,normal,0.0007849228
42,0,0,1,0,kcbert,msg-5f29f56cd3d0a81ad0f0,development_readout,sim-1c0031aafeab900fb2c8,normal,0.0005775991
42,0,0,1,0,kcbert,msg-5f32d79e09e0850eba15,development_readout,sim-5cd9e3ac9f3094b4e488,normal,0.0019889097
42,0,0,0,0,kcbert,msg-5f4c8fe3e244fb5ea375,development_readout,sim-ef162221ccd6bd7b22d1,normal,0.0003988809
42,0,0,0,0,kcbert,msg-5f4f30da2a2a626d9e91,development_readout,sim-2ead60439cb3686ad385,normal,0.0002415617
42,0,0,1,0,kcbert,msg-5f4f62896ac14d69fffc,development_readout,sim-15f6e6e5a70f0584a393,normal,0.0015314056
42,0,0,0,0,kcbert,msg-5f866c9e1a3d639b61c2,development_readout,sim-89ea12a48e9a08d6bf6d,normal,0.0009801907
42,0,0,0,0,kcbert,msg-5f8fbd98edc805f81e7c,development_readout,sim-cf655eea1d707f181b87,normal,0.0005823495
42,0,0,0,0,kcbert,msg-5f9068cdc1e06847d001,development_readout,sim-e90fb3caa0ba8a122dac,normal,0.0002317732
42,0,0,0,0,kcbert,msg-5fd13d9b474954dfabcf,development_readout,sim-783301ca2899f1b56b0a,normal,0.0002492587
42,0,1,1,1,kcbert,msg-5fe9d545cb79d5a5c219,development_readout,sim-55b6cee2734d661333fc,smishing,0.9998087287
42,0,1,1,1,kcbert,msg-5fff1fe326163ac41875,development_readout,sim-aa4041189022bad89700,smishing,0.9998115897
42,0,1,1,1,kcbert,msg-60001c639788b455fd2d,development_readout,sim-7c0c8d103f6ef0f42c79,smishing,0.9998058677
42,0,0,1,0,kcbert,msg-600cbec62ccf8695f58b,development_readout,sim-374db99eb499cfcd7be7,normal,0.0004502924
42,0,0,0,0,kcbert,msg-600f5c9d2916628b6eab,development_readout,sim-dde3f26c5d8c49e17689,normal,0.0013228498
42,0,1,1,1,kcbert,msg-601f6780dc043ccc1684,development_readout,sim-c0c22761e6268b2728d4,smishing,0.9997543693
42,0,0,0,0,kcbert,msg-604c1a2e65d3fb168aab,development_readout,sim-4ccea968a7b119e15d42,normal,0.0002233491
42,0,0,0,0,kcbert,msg-6074aa97b6320d5199cb,development_readout,sim-5da4e2862d009dbd6bd2,normal,0.0002071372
42,0,0,0,0,kcbert,msg-607cd54dc8e82151eaad,development_readout,sim-4b7086e86d92932c0d92,normal,0.0002257327
42,0,0,1,0,kcbert,msg-6082776482b8a831bcdb,development_readout,sim-a60ba878190690cf774e,normal,0.0009823336
42,0,0,0,0,kcbert,msg-60d7db03fac6c658f3a7,development_readout,sim-f0ec931fce1a0dd3f8d4,normal,0.0002920615
42,0,1,1,1,kcbert,msg-60ec4a675bac16be5076,development_readout,sim-3d4983cb540968332913,smishing,0.9998015761
42,0,1,1,1,kcbert,msg-60fe94181633063e603f,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998210073
42,0,0,0,0,kcbert,msg-610d3bb72e92a7f0e8c6,development_readout,sim-31877e679c4c10d517f0,normal,0.0002403595
42,0,0,0,0,kcbert,msg-614113d3f891a476c84a,development_readout,sim-952f079ec0858cdf8bdb,normal,0.0004266064
42,0,0,0,0,kcbert,msg-61507195ca1ad1e0873a,development_readout,sim-5b4b6dc3f79e17bd3d2c,normal,0.0002142829
42,0,0,0,0,kcbert,msg-617215771763d969e5a9,development_readout,sim-520174a8c70066f5547d,normal,0.0002566883
42,0,0,0,0,kcbert,msg-61a9d7cfa0d562e69a39,development_readout,sim-d76423f96b0527a0851a,normal,0.000566843
42,0,0,1,0,kcbert,msg-61c72a7771d229c148fc,development_readout,sim-647448424a21be713140,normal,0.0007116894
42,0,0,0,0,kcbert,msg-6217d8bfdbfcac343dc0,development_readout,sim-617f9c009642a9280c32,normal,0.0002308822
42,0,0,0,0,kcbert,msg-62474fe24af191708902,development_readout,sim-a2a3df8438053b2408fd,normal,0.0002555806
42,0,1,0,1,kcbert,msg-62610653bf85e35feeff,development_readout,sim-8e77ea0063e9280eac91,smishing,0.9994022846
42,0,1,1,1,kcbert,msg-627f255053484cfd9070,development_readout,sim-07d622591d719a340c91,smishing,0.9997534156
42,0,0,0,0,kcbert,msg-62883652ccfd7f9e315f,development_readout,sim-8863f6415a54875af6f0,normal,0.0006803478
42,0,1,1,1,kcbert,msg-62a1aac6699d09f749d5,development_readout,sim-3fccae418679ca441b3e,smishing,0.9998074174
42,0,1,1,1,kcbert,msg-62a3fd298aa3e82bdf2e,development_readout,sim-3fccae418679ca441b3e,smishing,0.9998074174
42,0,1,1,1,kcbert,msg-62bc637e95789f36e01b,development_readout,sim-9299a3383f375c900e4f,smishing,0.9998229146
42,0,0,1,0,kcbert,msg-62c1fd0e196f3d5b43c1,development_readout,sim-b93f9fbe54c553344d9e,normal,0.0014749435
42,0,0,0,0,kcbert,msg-633e0cad5fd930c37ab1,development_readout,sim-c45627d7f247e86cacdb,normal,0.0001943502
42,0,0,0,0,kcbert,msg-63432a0a049863844045,development_readout,sim-837e07b2ee58cc43939f,normal,0.0015821424
42,0,0,1,0,kcbert,msg-639d863aa9b8386d0ba0,development_readout,sim-f2c76c8dbd22f79063fc,normal,0.0010373283
42,0,0,0,0,kcbert,msg-63be477f140adc17e396,development_readout,sim-911e4161597f330f2e29,normal,0.0002391659
42,0,1,1,1,kcbert,msg-63cdae9c3b6758536f74,development_readout,sim-3d4983cb540968332913,smishing,0.999807179
42,0,0,1,0,kcbert,msg-63e6106e1d2b00c9d396,development_readout,sim-afdbc5b9266fa969196d,normal,0.0008375791
42,0,1,1,1,kcbert,msg-63e612a5375513fabda7,development_readout,sim-2cc2bbfe8c0bac4a1582,smishing,0.9997732043
42,0,0,0,0,kcbert,msg-640e79e69852f724afdc,development_readout,sim-cd2efe2bc3c0456beff2,normal,0.000454705
42,0,0,0,1,kcbert,msg-6448ee40aa1a0fe68860,development_readout,sim-e5e20cb786efedaf7746,normal,0.9916212559
42,0,0,0,0,kcbert,msg-64b8eb2b3634e764cc1b,development_readout,sim-ae112ad91e612d92c116,normal,0.000172209
42,0,1,1,1,kcbert,msg-64f06f779b6b7b242788,development_readout,sim-1281495caae839bdd451,smishing,0.9998047948
42,0,0,1,0,kcbert,msg-6545ae8bd60a7505ae10,development_readout,sim-1fd369dc553456417034,normal,0.0019979484
42,0,0,0,0,kcbert,msg-6579a7340ee718e7c43f,development_readout,sim-e65feebf2f5ebb027fc8,normal,0.0003644465
42,0,0,0,0,kcbert,msg-6579e226ddaab97a1926,development_readout,sim-cee7ed933e26a3b26f51,normal,0.0002615646
42,0,1,1,1,kcbert,msg-65a09fe3cb823cbcd288,development_readout,sim-3d4983cb540968332913,smishing,0.999807179
42,0,0,1,0,kcbert,msg-65a46f36e42456a1c73a,development_readout,sim-9e7e0541317f5b709c65,normal,0.0005443897
42,0,0,0,0,kcbert,msg-65c465ffd385b1ea277d,development_readout,sim-58f84ba46a3cca552c86,normal,0.0010982507
42,0,0,0,0,kcbert,msg-65f4a5c0b197a96bdac3,development_readout,sim-f3b98ba4df33575754f4,normal,0.0010651023
42,0,0,0,0,kcbert,msg-65fc08656f35cf90c595,development_readout,sim-520174a8c70066f5547d,normal,0.0002666766
42,0,0,0,0,kcbert,msg-66133875462ef6d195e9,development_readout,sim-b35984925a4735316808,normal,0.0021912176
42,0,0,0,0,kcbert,msg-6623ad8f7d0bfbb5afe3,development_readout,sim-3474e71e1c74ed133f3c,normal,0.0001981995
42,0,1,0,1,kcbert,msg-6632bfd7a0b259199dcf,development_readout,sim-788d37316afeac708023,smishing,0.9997535348
