review_id,message_id,original_label,is_url_free_malicious,is_quarantined,heuristic_code,text_judgment,wave,note_chars,n_actions,action_payment,action_credentials,action_app,action_channel,action_callback,action_none,action_unclear
review-55155ad766375eb6,msg-2512e3e666de174caf80,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-5582aae305ae4193,msg-50997c3a965c36ff8cbc,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-55839cdd8c1c65c6,msg-7bc3eb6f8e2897ba9d73,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-563b94c3e75e8c6d,msg-3943c098759d93b5d20b,smishing,1,0,job_scam,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-56f61182338ec612,msg-791874081029523d4d1d,smishing,1,0,messenger_phishing,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-572c07846f21e2ba,msg-5c8a3583b29803350025,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-573127865357f88a,msg-6f84d9cc313db045b133,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-5784e41a45931326,msg-f2c24a6dc6cb602f2b03,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-588539dd497a5994,msg-eb5f2cc2527297a7b5a3,smishing,1,0,other,risky_request_visible,1,4,1,0,0,0,0,1,0,0
review-591262c8bdf0034a,msg-1cfca21a07370919433a,smishing,1,0,loan_ad,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-5915bce9f0ed137d,msg-e395baa51463221daebc,normal,0,0,control,insufficient_context,1,7,1,0,0,0,0,0,0,1
review-5a021883af9f96ea,msg-156bbfc36ff5805e450a,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-5a49e43857a6f8f0,msg-a4b7e6d3b527691e9a05,smishing,1,0,messenger_phishing,risky_request_visible,1,12,2,1,0,0,0,1,0,0
review-5a7aed2fa9914ccd,msg-c51a29b00765bbce70ab,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-5a9261ed8c81a5c6,msg-dda62389e8fe6499fde9,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-5b0c0204dc451747,msg-31f308081fb21c6e8f09,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-5b38287421b21063,msg-2eacbbd745e21908f221,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-5b8a47398769e7ef,msg-380c22214f611250512c,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-5bd99d54544ce7e3,msg-9517e9c73490ca66a042,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-5c5069cca8a5add0,msg-0efb0ebfb655d5c5c6d3,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-5c8fb855522635b0,msg-8583f1e4ed2f6a4435f1,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-5cdeba2735509611,msg-ae080cc622858f685d5a,smishing,1,0,loan_ad,risky_request_visible,1,14,2,1,0,0,0,1,0,0
review-5d4e3193863f1946,msg-02ba53db573bb7d15551,smishing,1,0,messenger_phishing,risky_request_visible,1,13,2,1,0,0,0,1,0,0
review-5f54bbc511caaded,msg-542efb3f41bad8a46794,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-5f5dd240c73902fa,msg-702b7967e690569fc457,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-5fad6c92922b1924,msg-d7ae6177f242cd43abef,normal,0,0,control,insufficient_context,1,7,1,0,0,0,0,0,0,1
review-6036afa1a4a219c3,msg-9bf6c95f6dc633dd8819,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-613647025d825449,msg-c2dbf3f9ef08a79aafdb,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-61fef2c9ced4f942,msg-660c2fd797c40f8e55ca,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-6236e7e3fd2a54c8,msg-03b2efa63efb18f3f74e,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-6260263e3bc9f334,msg-549f98d3604f2acece98,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-63bef8982e454a02,msg-c75749a34e08d00a62cd,smishing,1,0,messenger_phishing,risky_request_visible,1,14,2,1,0,0,0,1,0,0
review-63ea5eac0fdbfe2f,msg-f9613a09341e642b64ae,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-65037cf8dfccb4af,msg-4a1016a531744e654831,normal,0,0,control,promotion_without_clear_scam_request,1,4,1,0,0,0,0,0,1,0
review-6521774e33af014d,msg-9b1f08af6e0ef529c373,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-65c507e4203143d6,msg-fa95489fe7c0dfeb2251,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-65fde99e6e05f377,msg-4cb8c149ce6f9aed0469,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-66516cd6e1b084bc,msg-a67739cacf95ee18716c,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-66ef57282af71d4f,msg-f51c8c7132e5405088dd,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-6742e699b2c19637,msg-5e8796780c062e86063b,smishing,1,0,job_scam,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-6925d1d5c92f5e6d,msg-44953d9e4eb6da25905d,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-6938cc7e883cfae5,msg-d0b351454bf1078555ca,smishing,1,0,other,risky_request_visible,1,8,2,1,0,0,0,1,0,0
review-6a3da5bb1cbb35c3,msg-c4c6b04cd9f64fdb2a1a,smishing,1,0,job_scam,risky_request_visible,1,5,1,0,0,0,0,1,0,0
review-6ae02f39f51553d5,msg-6ea3d783002f06a87f20,smishing,1,0,messenger_phishing,risky_request_visible,1,12,2,0,1,0,0,1,0,0
review-6b23a95e54455bfe,msg-7e73260daff23015e769,smishing,1,0,payment_impersonation,risky_request_visible,1,8,1,0,0,0,0,1,0,0
review-6b90760350513e04,msg-f20701505d9754bbd32d,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-6c345dd95982d152,msg-6abd20ac3d54a1acb08f,smishing,1,0,messenger_phishing,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-6c7372dc6724ef49,msg-fd7adb6f5bdba22704bd,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-6c9e3e62bbb95763,msg-a6d506945e9b701052e1,smishing,1,0,payment_impersonation,risky_request_visible,1,14,1,0,0,0,0,1,0,0
review-6d70e00c3a0eb212,msg-78ebe7ba8de3e6f59138,normal,0,0,control,risky_request_visible,1,4,1,0,0,0,0,1,0,0
review-6e51f1a0ccb981e6,msg-58425ae1f35d0d6e8f6c,smishing,1,0,loan_ad,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-6ee455a4c31c9039,msg-9207c6b7c6c694beab91,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-6f695f49e7ab13e0,msg-8356b29b26dab4a93304,normal,0,0,control,ordinary_notice_or_conversation_possible,1,4,1,0,0,0,0,0,1,0
review-70dad336d995a509,msg-00cd858afe8ef2de5fd3,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-71bc6120e1507254,msg-b460f3c8ac1fe936b354,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-722fa17d1953465a,msg-b3fb5a0a6aea14d37b31,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-737f8fd0571ce3c6,msg-c41cc6431e9d998e3d0b,smishing,1,0,payment_impersonation,insufficient_context,1,7,1,0,0,0,0,0,0,1
review-747ccc19ddd0a65f,msg-2b77caba18e48a22b597,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-7493575c90062c41,msg-e84d76b6ef43a1d586a7,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-7494a9906bb71039,msg-6f6bbab188df73ce6c08,normal,0,0,control,promotion_without_clear_scam_request,1,5,2,0,0,0,1,1,0,0
review-755768c5838e2f29,msg-e2997981817c30d525be,smishing,1,0,loan_ad,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-75ab06f0d698d679,msg-f273e56e9277fab3062d,smishing,1,0,payment_impersonation,risky_request_visible,1,10,1,0,0,0,0,1,0,0
review-75f8aea8c65c0cb2,msg-944b6913babee30e1aa4,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-76a47d926f91413e,msg-81c59d9e2363e29c4af7,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-76f98d8733690feb,msg-34b43fdf59308e46e47d,normal,0,0,control,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-7794b3bc9bc0c3a1,msg-a2db1c36a4678988377c,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-77b394cbe6e1dc4b,msg-168706cc9aaa2ee44f65,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-787b7c042622aae0,msg-b3943f3bacab6f799477,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-790151d3979b5cf2,msg-05a81159578289c50343,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-7977c3d1276873c7,msg-68e127127a540d65f679,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-7a761126add20b55,msg-14afe15514eab65aba06,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-7aed3e349c71aa1c,msg-93087cebe3aa7340ffc8,smishing,1,0,loan_ad,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-7b32c18f837c52f3,msg-906c8805c776e5912484,normal,0,0,control,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-7b9d338bf5cd4bdc,msg-733b60f36694b02ec836,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-7bc2e45e3ffc6c78,msg-b62543444f94f00ab76a,normal,0,0,control,ordinary_notice_or_conversation_possible,1,14,1,0,0,0,0,0,1,0
review-7c0605262829dbc3,msg-c35aa37c11bf43b745cb,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-7cbff1d715e4b2f0,msg-565ddb5f77c920c58378,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-7d4271562f20ae7d,msg-0f3c1de813a299c535f9,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-7d723e9bf1b824f5,msg-87a76d50e35b48e41218,smishing,1,0,payment_impersonation,risky_request_visible,1,16,1,0,0,0,0,1,0,0
review-7e4208c3a8d81d5e,msg-51e93ba561b9d389f5a6,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-8039ca8a8d71147c,msg-d7d609114f737190d087,smishing,1,0,messenger_phishing,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-80aaf5285dff5d52,msg-f5342ad5453afafa654a,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-80c5a8d505a86e25,msg-0d11f1b2d5dd7fb1934a,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-81b1a3bc8dfb1982,msg-4ab82cc3b14da8846e8f,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-81db582ab9c83a7d,msg-2a0582fa3234a2d63356,normal,0,0,control,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-833c087c0ab5f903,msg-9fd68b8a09c8f103465e,smishing,1,0,payment_impersonation,insufficient_context,1,18,1,0,0,0,0,1,0,0
review-83bf04c6b634cf0b,msg-b677ced3e884ac5d5c3c,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-83fb52312abeb4ec,msg-57b110c902b64420f7db,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-8408e233d5c05195,msg-61e1958480c0e2e496e5,normal,0,0,control,ordinary_notice_or_conversation_possible,1,11,1,0,0,0,0,0,1,0
review-85ef908a3e61f2a2,msg-30572cea27e54ac2130b,normal,0,0,control,ordinary_notice_or_conversation_possible,1,11,1,0,0,0,0,0,1,0
review-869ed6a92825209e,msg-ebf36f8049d0506e786b,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-87280a48b9739e82,msg-a277748568204738c928,smishing,1,0,messenger_phishing,risky_request_visible,1,9,2,0,0,0,1,1,0,0
review-87ca5145bb1464ea,msg-69d76db7edd5a86af1d7,normal,0,0,control,promotion_without_clear_scam_request,1,4,1,0,0,0,0,0,1,0
review-87fb862754461a9e,msg-0d54c7b740e366837504,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-8815f8f3d2cf8ddd,msg-c411a659d87891c23018,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-8858113ca39c4a08,msg-8e807a0816ba58157c7b,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-8a9635c815342586,msg-5b3252b8d919d9dfa5c2,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-8a9a3331b5fa55b8,msg-c77a2ab7f5ebcb835ce1,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-8ac3c67723460772,msg-7a0a306167abc3b72d8c,normal,0,0,control,ordinary_notice_or_conversation_possible,1,11,1,0,0,0,0,0,1,0
review-8acb2fdf0b998c44,msg-442633ffd7cc37f8a891,smishing,1,0,other,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-8b051b87b72136a4,msg-8a4662fd944d66f460fd,smishing,1,0,loan_ad,risky_request_visible,1,5,1,0,0,0,0,1,0,0
review-8c0239752664c9f7,msg-ebc9f34f94af5eeb68f0,smishing,1,0,other,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-8c3afec16f00c8ea,msg-6173af161b27fe6f4ce6,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-8c9379e6d07693b9,msg-be03c5915bdd7e2e4314,smishing,1,0,messenger_phishing,risky_request_visible,1,10,2,0,1,0,0,1,0,0
review-8e3e294dce3f381b,msg-5d0a2376083daf8a9bde,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-8f6994cbd2075acd,msg-47b3b6a2b2a28bdf7fb9,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-8f7e5118fc4a9d93,msg-54a310f893f9630cdab4,smishing,1,0,loan_ad,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-901aa5f6d890357c,msg-74012a11f8d7a0e2cbd2,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-904be5b534ca4342,msg-2c7b345bbea477990d91,normal,0,0,control,ordinary_notice_or_conversation_possible,1,11,1,0,0,0,0,0,1,0
review-92026380db179cfa,msg-11b3b10960d7a9f4d101,smishing,1,0,messenger_phishing,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-92a8bdc500ce598c,msg-b0731c666ab671570088,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-92e977f1b9f64cdd,msg-3deb3a161a23b32aea25,smishing,1,0,messenger_phishing,risky_request_visible,1,9,1,0,0,0,0,1,0,0
review-936c9b094a62d464,msg-c8e57aa3882734555677,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-93d84a89e42aa2d2,msg-08ce7d2baeca7acc8b65,smishing,1,0,messenger_phishing,risky_request_visible,1,20,2,1,0,0,0,1,0,0
review-93e39f35ad377da3,msg-64cdca546bafdc9324f0,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-93f251b7f415320e,msg-25125973e3120d610fce,smishing,1,0,other,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-9440c7b20214abb9,msg-e326b0533522ecb322de,smishing,1,0,other,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-94b8ffc8b0784e28,msg-75d8feb50109f84a12cc,normal,0,0,control,ordinary_notice_or_conversation_possible,1,4,1,0,0,0,0,0,1,0
review-95ab42239fb052e7,msg-5052c7243f9985cc9bcf,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-95b51a345d37bf9b,msg-1c7e06763517aa4b43bf,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-95c15e2125e8158e,msg-0afc2595ae8ed75b8bb8,smishing,1,0,loan_ad,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-962656fa6b00f587,msg-cce4c00da9a7d9f77c32,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-96be0a4e61349470,msg-04b55107c00ee5b070d9,smishing,1,0,loan_ad,risky_request_visible,1,4,2,1,0,0,0,1,0,0
review-973274a88b5aa1db,msg-706b91df031716838257,normal,0,0,control,ordinary_notice_or_conversation_possible,1,11,1,0,0,0,0,0,1,0
review-9751bc751be6b57c,msg-64a843bec3f3dce4ee45,smishing,1,0,messenger_phishing,risky_request_visible,1,8,1,0,0,0,0,1,0,0
review-9762bd209b88d2ac,msg-891bb14bf560270521ca,smishing,1,0,messenger_phishing,risky_request_visible,1,8,2,0,0,0,1,1,0,0
review-97b3b26bd7e8a65a,msg-359327bd4e7edc3cb5ba,normal,0,0,control,insufficient_context,1,6,1,0,0,0,0,0,0,1
review-97dbf9fb83d5fd0a,msg-6301a4730ee412e86a8c,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-97eb58f77becd57e,msg-991e31887c4954366165,normal,0,0,control,promotion_without_clear_scam_request,1,5,1,0,0,0,0,0,1,0
review-9827872ee45caecd,msg-6632bfd7a0b259199dcf,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-982aea7aee2bfd5b,msg-3189e01199a2f10ad163,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-9833d3f3d2c07833,msg-d787f40cfc7dbbe6778f,smishing,1,0,messenger_phishing,risky_request_visible,1,8,2,1,0,0,0,1,0,0
review-9848e1bfbd07911c,msg-f2873d2e33fdffabc808,normal,0,0,control,ordinary_notice_or_conversation_possible,1,4,1,0,0,0,0,0,1,0
review-98f41617c328173b,msg-c51643d14946078e7d57,smishing,1,0,loan_ad,risky_request_visible,1,5,2,1,0,0,0,1,0,0
review-98f9751b78a4c31e,msg-06b44744cbf1ec56130e,normal,0,0,control,ordinary_notice_or_conversation_possible,1,5,1,0,0,0,0,0,1,0
review-99553665d7fa8d60,msg-ec2c63de47e93d56888f,normal,0,0,control,ordinary_notice_or_conversation_possible,1,11,1,0,0,0,0,0,1,0
review-9955e43648119f93,msg-c9f03e64293fb8bae46b,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-9a3f12ca280a1c8a,msg-9865307d8d5cb09874f2,normal,0,0,control,promotion_without_clear_scam_request,2,21,1,0,0,0,0,1,0,0
review-9a4ea6655a8a5a4f,msg-df3170271394537db9ca,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-9a6d46e3500865e5,msg-db804cd0d3465516e4ad,smishing,1,0,payment_impersonation,risky_request_visible,2,28,1,0,0,0,0,1,0,0
review-9ad68457d5c5ddfe,msg-ff1e050906d7cfd80b2a,smishing,1,0,messenger_phishing,risky_request_visible,2,16,1,1,0,0,0,0,0,0
review-9bf729353718fab4,msg-9ce453dc5d619e51234f,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-9c83743cb64ceb5e,msg-dc4ff0d2d722a2c6cbac,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-9c94f8c84f214457,msg-79fa0f109f0555707dca,smishing,1,0,messenger_phishing,risky_request_visible,2,29,1,1,0,0,0,0,0,0
review-9ca002eef5fabf4c,msg-a8d5485f9438f3ab5181,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-9d4c0bc5bb2de352,msg-7f6ef3389d8815ed454b,smishing,1,0,other,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-9db42b53975f21ce,msg-d44b95e16930e223469c,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-9dcbf9222596e8de,msg-142bb92fb41d9cbcef5f,normal,0,0,control,ordinary_notice_or_conversation_possible,2,26,1,0,0,0,0,0,1,0
review-9e59560a7b1c6aa2,msg-32ce2bf355f633f0fee5,smishing,1,0,payment_impersonation,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-9e77e04ddb3e3ff6,msg-374fc9d1a57bc673b881,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-9ec13abc1ec360b9,msg-053785582f2d9ed1abb9,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-a00070320560c3ff,msg-eaeafeff80833a0c2e24,normal,0,0,control,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-a003a34f2b7224ae,msg-ed3a4e31c52d999f2ab4,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-a0157c7c504b2713,msg-75bb93c54e7c03e2de6b,smishing,1,0,loan_ad,risky_request_visible,2,8,1,1,0,0,0,0,0,0
review-a077aa771a77e44f,msg-a37b49f0af9136126259,normal,0,0,control,ordinary_notice_or_conversation_possible,2,27,1,0,0,0,0,0,1,0
review-a07cfcb07490d311,msg-5ce84ad96d59a95604b7,smishing,1,0,loan_ad,risky_request_visible,2,8,2,1,0,0,0,1,0,0
review-a0abc212fe654fe2,msg-e8f6c41fc42d524da26b,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-a1325d40440edcad,msg-b68194dccdbc6eeaa462,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-a17319837ff0f25f,msg-3c260868d8790e3220b2,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-a1b685810c820047,msg-46ca64892a1c3e660136,smishing,1,0,loan_ad,risky_request_visible,2,6,2,1,0,0,0,1,0,0
review-a1c208b7e2a31834,msg-cfebfff6180461481c77,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,0,0,0,0,1,0,0
review-a31dcf3587c938e0,msg-69f98ce7e1a685df8515,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,1,0,0,0,0,0,0
review-a3348ee784bf419a,msg-ff64a4e11508a5dc7000,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-a3b8e31a589bfbf6,msg-72b62dcb8e0666cea243,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-a55cc489390f4d15,msg-a11408f53fc97d32784a,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-a5c8844b07d15249,msg-080a80350fda25ee4181,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-a5e01613dff9b90c,msg-5f72ce400186780556af,normal,0,0,control,promotion_without_clear_scam_request,2,5,1,0,0,0,0,0,1,0
review-a737e63e0af5d4ad,msg-58763f1db8c40f82f590,normal,0,0,control,promotion_without_clear_scam_request,2,4,1,0,0,0,0,0,1,0
review-a884f7c925b47633,msg-0d319b74ea12c910e557,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-a8b302c46a81110b,msg-a923033b51733c278a32,normal,0,0,control,ordinary_notice_or_conversation_possible,2,20,1,0,0,0,0,0,1,0
review-a93e9d44999fbedb,msg-7a5a0ef1560dbc98423a,normal,0,0,control,ordinary_notice_or_conversation_possible,2,17,1,0,0,0,0,0,1,0
review-a966f0861f64ccf4,msg-730ac32bb52515f362b7,smishing,1,0,payment_impersonation,risky_request_visible,2,28,1,0,0,0,0,1,0,0
review-aa0341109ceb1209,msg-46a9686cf4e9faeb9042,normal,0,0,control,ordinary_notice_or_conversation_possible,2,15,1,0,0,0,0,0,1,0
review-ab5082605dd6822e,msg-caea04347391d8ade4f5,smishing,1,0,other,risky_request_visible,2,4,2,1,0,0,0,1,0,0
review-abfd0300b3e94bc9,msg-c6cb9735117d0df6bed5,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-ac307e4a1651f014,msg-5dce72e90a11834ff054,smishing,1,0,other,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-aca9116d8021bfae,msg-ee6bc320eef92aaba68d,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-acfda6dedbd0ac44,msg-7a9e8cba7f71a7789866,normal,0,0,control,ordinary_notice_or_conversation_possible,2,32,1,0,0,0,0,0,1,0
review-ad512146de7da940,msg-c26a0b124b37127b90ce,smishing,1,0,messenger_phishing,risky_request_visible,2,23,2,0,0,0,1,1,0,0
review-ad7039ac6a9ced27,msg-c81c5b25a163ca19481f,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-add578e780e46b65,msg-219e4e28472310285851,normal,0,0,control,promotion_without_clear_scam_request,2,20,1,0,0,0,0,0,1,0
review-ae30eff1c5009634,msg-034e267652beee654b7d,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-aefdc599d52d1968,msg-ce6e8882987410ea9dcb,normal,0,0,control,risky_request_visible,2,30,1,0,0,0,0,1,0,0
review-af3cd140e815bf14,msg-76ea500b769d004670c6,normal,0,0,control,ordinary_notice_or_conversation_possible,2,18,1,0,0,0,0,0,1,0
review-b0d0b31ce42bff6d,msg-80bd77dde6b57d4aa6b9,smishing,1,0,other,risky_request_visible,2,30,2,0,0,0,1,1,0,0
review-b1335825efb8b815,msg-b01d387c5717587aaf48,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-b1951ff1f4366cb0,msg-cced4520ab46379e15a2,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
