message_id,seed,fold,role,similarity_group_id,label,target,has_url,p_lr_a,p_lr_c,p_word,p_kcbert_filled,p_kcbert_missing,p_url_filled,p_url_missing,similarity_to_train,model_disagreement,uncertainty
msg-98dfec26c9c9bc3d1580,42,0,threshold_calibration,sim-cc074e69d5135c796b02,normal,0,0,0.08322063583408117,0.08742012304225974,0.10635099534926783,0.00019474925647955388,0,0.0,1,0.19625984,0.10615624609278827,0.1385932517410442
msg-98f2bd690e6dffd68e13,42,0,threshold_calibration,sim-303890a804194a356286,smishing,1,1,0.987938686406386,0.9867095747244448,0.9942746524608913,0.9998195767402649,0,0.8227534803521105,0,0.8656729,0.1770660963881544,0.08340161172636096
msg-98f810c237362d7671fc,42,0,threshold_calibration,sim-29f04576dea8f08329c7,smishing,1,1,0.7175644623089485,0.7023201337642507,0.6705970774858582,0.9997443556785583,0,0.9999572016663884,0,0.28878307,0.3293601241805302,0.3639267076383983
msg-99028bde8f29ce1f52dc,42,0,threshold_calibration,sim-4a65b0cb7b9aa865fb37,smishing,1,1,0.9736746955480415,0.9711878919820526,0.9591388411000449,0.999775230884552,0,0.6538820508976685,0,0.8939274,0.3458931799868835,0.17693651583505643
msg-9904eb8dc3299e01e74d,42,0,threshold_calibration,sim-4590cd2e3262dc0945d3,normal,0,1,0.056868737723771365,0.059766708418854106,0.06875275664905625,0.0008972769719548523,0,0.9999881382961626,0,0.8272762,0.9990908613242078,0.47450944722391974
msg-991e31887c4954366165,42,0,threshold_calibration,sim-59574109fc5192385ea1,normal,0,0,0.09122477950755481,0.10011204259621821,0.24546448424986078,0.0004577671643346548,0,0.0,1,0.3759966,0.24500671708552613,0.21862953675898422
msg-9927ac5ebc16e35c2b24,42,0,threshold_calibration,sim-c1e57249279155d88b81,normal,0,1,0.1923714568691322,0.2032075578587387,0.17237316453384952,0.001090545323677361,0,0.999919485089651,0,0.29026368,0.9988289397659736,0.6275848838700195
msg-99402dea802b07e66865,42,0,threshold_calibration,sim-533796f66ca19e516612,normal,0,1,0.12676976151097444,0.1253169844158685,0.16914489612780503,0.0015264707617461681,0,0.9999176084025317,0,0.83323604,0.9983911376407856,0.5690702884875704
msg-994fe51a2f540993334a,42,0,threshold_calibration,sim-c6482e849c65b3d01b95,smishing,1,1,0.7679598751238946,0.7568494929689636,0.7018576302737571,0.9997710585594177,0,0.999958381434745,0,0.72101206,0.2981007511609879,0.3094414246556887
msg-996082854b4a25e69fb0,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9705520547391553,0.9684728495524402,0.9833811760043341,0.9998117089271545,0,0.4722944709458632,0,0.88320297,0.5275172379812914,0.24219509593242106
msg-996d31491c9ddd7f8900,42,0,threshold_calibration,sim-daaecc3a4439023a7a53,normal,0,1,0.08838954637863562,0.0924928638698682,0.06671365324744619,0.0012935250997543335,0,0.9998959170704868,0,0.26403067,0.9986023919707324,0.49951420226647647
msg-99746560762e173dc8ed,42,0,threshold_calibration,sim-fc1dc1f1103f62115df4,smishing,1,1,0.9480233530713007,0.9450431559020208,0.9504925938391895,0.9997832179069519,0,0.48288811638003626,0,0.7184458,0.5168951015269156,0.26950782516020055
msg-997e86409f3e93e64323,42,0,threshold_calibration,sim-69b9df3010840a3d2eb3,smishing,1,1,0.9364856409881309,0.9341469573655279,0.984460090116083,0.9998162388801575,0,0.22895638309717184,0,0.5204576,0.7708598557829857,0.3664538758211715
msg-99a04769614b3468087c,42,0,threshold_calibration,sim-be3c592f13900690404f,normal,0,0,0.09274049471552298,0.09710367811130464,0.11641326597686834,0.0002470625040587038,0,0.0,1,0.38289335,0.11616620347280963,0.15325225065387738
msg-99c3064f038814318fd1,42,0,threshold_calibration,sim-153dbbe05945e4638109,normal,0,0,0.07605643897428968,0.079101451542042,0.09240566559297367,0.00020037693320773542,0,0.0,1,0.7314387,0.09220528865976593,0.12388196652125649
msg-99ea4fde571a37c78e38,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.39997608333206575,0,0.82124364,0.5998290690841634,0.2712101499326518
msg-9a04d9f464d5d2ea0e92,42,0,threshold_calibration,sim-fe161436e3190b52c616,normal,0,0,0.07505891905981045,0.07662794349627489,0.08134777145136389,0.0002822194073814899,0,0.0,1,0.5791759,0.0810655520439824,0.11665842670741533
msg-9a10c2f94fe25d4f079c,42,0,threshold_calibration,sim-494b78df8fa6b3a54eaa,smishing,1,1,0.955636872256343,0.9532809878586092,0.9504925938391895,0.9998027682304382,0,0.862124782425801,0,0.8705493,0.1376779858046372,0.11146479815584764
msg-9a221f892515104af5c5,42,0,threshold_calibration,sim-81d19b5c0f0e73685e17,smishing,1,1,0.9883408637841353,0.9873837773059122,0.991469132012107,0.9998111128807068,0,0.8936722273028682,0,0.6850661,0.10613888557783857,0.05572915468570794
msg-9a2354cb74fa2e23f4c7,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9705520547391553,0.9684728495524402,0.9833811760043341,0.9998117089271545,0,0.39997608333206575,0,0.88320297,0.5998356255950887,0.2711224509779402
msg-9a2d123e8d42f35ce24c,42,0,threshold_calibration,sim-f30b35464bc26b1b9afe,normal,0,0,0.058921654567536896,0.059711069760374,0.07787548490768997,0.00019629024609457701,0,0.0,1,0.29820782,0.0776791946615954,0.09835224974084777
msg-9a33a9d5c888a5605313,42,0,threshold_calibration,sim-2b0286c1174bb67fe62f,normal,0,0,0.047988824542681066,0.04962447270536584,0.04480893052925009,0.00021638099860865623,0,0.0,1,0.34527647,0.04940809170675718,0.07131930438795286
msg-9a8d604c27dba1e65e87,42,0,threshold_calibration,sim-bd5171d36c2121decd3a,normal,0,0,0.06616105844695672,0.06928172996411945,0.0907066000073271,0.00023699314624536783,0,0.0,1,0.26717928,0.09046960686108173,0.11319319078232426
msg-9aa5a34518900e16ac0c,42,0,threshold_calibration,sim-494b78df8fa6b3a54eaa,smishing,1,1,0.955636872256343,0.9532809878586092,0.9504925938391895,0.9998027682304382,0,0.862124782425801,0,0.8705493,0.1376779858046372,0.11146479815584764
msg-9ae89d4e81c38f393b54,42,0,threshold_calibration,sim-6ffe858f2f1bd4dc01c2,normal,0,0,0.13574011930079752,0.1422697866765563,0.06571901452149909,0.00023397293989546597,0,0.0,1,0.50586635,0.14203581373666083,0.1719814467193742
msg-9b0695676d5d0ce796a5,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.39997608333206575,0,0.82124364,0.5998290690841634,0.2712101499326518
msg-9b17ce9e4ec8b8251d11,42,0,threshold_calibration,sim-eb87a2342e4ffcf21954,normal,0,0,0.09572834756988491,0.09950008416237939,0.07775690648018262,0.00032588973408564925,0,0.0,1,0.21431156,0.09917419442829374,0.1366556139732663
msg-9b35fc4b963c9a93831a,42,0,threshold_calibration,sim-733f9e35deb97a4f1cc4,normal,0,0,0.10371573758336429,0.1112792405875105,0.1079636264626988,0.00021207213285379112,0,0.0,1,0.20167205,0.11106716845465671,0.16158533838321376
msg-9b3cb7a4b9b9e48d9be8,42,0,threshold_calibration,sim-9e6e91ce5ddb5160eabc,normal,0,0,0.06782441029432096,0.06959639284883005,0.12005017860534441,0.0002899841347243637,0,0.0,1,0.5287745,0.11976019447062004,0.12888048294160992
msg-9b574c1072cc4e152b77,42,0,threshold_calibration,sim-b0086363d3b29a775e8a,normal,0,1,0.11780147878626462,0.12066969180089208,0.12653900268951312,0.0005480844411067665,0,0.9999678302429256,0,0.7991999,0.9994197458018188,0.5462104351842809
msg-9b5e922bfe75d0d140a3,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.2032471456394468,0,0.82124364,0.7965580067767825,0.3499017250096994
msg-9b6a8eb87c8bc4f10c32,42,0,threshold_calibration,sim-05c7f4f102510e8d5adf,normal,0,0,0.08489711539515767,0.09231630573625123,0.09475995805928643,0.00020059369853697717,0,0.0,1,0.4655782,0.09455936436074945,0.13608698644461614
msg-9b74ba83f6a9086b599c,42,0,threshold_calibration,sim-a143623796dc01a42f21,normal,0,1,0.12973333364355097,0.14225953982978087,0.2243642707290552,0.002304256893694401,0,0.999973298149812,0,0.13446301,0.9976690412561176,0.5994538796983574
msg-9b967de0ca8a8b444c78,42,0,threshold_calibration,sim-99d7aafed375c1a585d4,smishing,1,1,0.9873264365144754,0.986318048675188,0.9901922679204579,0.9998012185096741,0,0.595741256791187,0,0.6651532,0.4040599617184871,0.17624830863560703
msg-9b9ece6e7f0ea204a937,42,0,threshold_calibration,sim-9a2b755794ca30cf710a,normal,0,0,0.09155331716934305,0.09631767426088812,0.08279853369360025,0.00019710439664777368,0,0.0,1,0.39578578,0.09612056986424035,0.13543331476023956
msg-9bac10847711a1a7eba7,42,0,threshold_calibration,sim-ab766baffb4ab07165de,normal,0,0,0.10346431687789909,0.11052418037050163,0.12316407566146735,0.00018966407515108585,0,0.0,1,0.33841634,0.12297441158631627,0.1686711184925096
msg-9c082ba7c1bff3b11e4d,42,0,threshold_calibration,sim-173d5b4db6257190a7c6,normal,0,0,0.0664143388129056,0.06931625650221566,0.1105211420097016,0.00019234008505009115,0,0.0,1,0.2980832,0.11032880192465151,0.12322203870493653
msg-9c343ec84aaec2f99ba0,42,0,threshold_calibration,sim-b460d0a4d84c1a6ef4ca,normal,0,0,0.08039118140188599,0.08614888605266373,0.10475279568409346,0.00020253690308891237,0,0.0,1,0.3205158,0.10455025878100455,0.135747700020866
msg-9c4539dc22029c33e36d,42,0,threshold_calibration,sim-4559d26edf8bc61f2852,normal,0,0,0.08923011981941935,0.09242915645587355,0.11017102395816143,0.00018640288908500224,0,0.0,1,0.25134993,0.10998462106907643,0.14600835156126968
msg-9c4c2af8beb13a426cb5,42,0,threshold_calibration,sim-4c3c8c044b6b1f03402a,normal,0,1,0.042456525053226855,0.044051608651891616,0.05480583750594688,0.0007886912208050489,0,0.9999920766201356,0,0.86876726,0.9992033853993305,0.45683789562080235
msg-9c59edb9743f91aaba20,42,0,threshold_calibration,sim-fc4a5e85a93abefb1f90,smishing,1,1,0.9783224982930244,0.9765374117031475,0.9938216678370161,0.9998044371604919,0,0.5460127548402512,0,0.5933292,0.4537916823202407,0.20220049206642754
msg-9c876aaa4b11c6ea2000,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9705520547391553,0.9684728495524402,0.9833811760043341,0.9998117089271545,0,0.4722944709458632,0,0.88320297,0.5275172379812914,0.24219509593242106
msg-9c8aede3b520d79c5a69,42,0,threshold_calibration,sim-02f4439782ab2f28b116,normal,0,0,0.08867375685679418,0.09156874655360275,0.11272754401314863,0.0002531768986955285,0,0.0,1,0.25502327,0.1124743671144531,0.1466116121611205
msg-9ce453dc5d619e51234f,42,0,threshold_calibration,sim-cd15d091424300eb19f9,normal,0,0,0.0535017020100515,0.06011919888450434,0.08995949957628803,0.00020906141435261816,0,0.0,1,0.23476018,0.08975043816193541,0.10189473094259827
msg-9cf877d7db50dddb2619,42,0,threshold_calibration,sim-fdc368e5ff944b3991d9,normal,0,1,0.046321002111295626,0.04911112123152011,0.056261131675930005,0.0006665638647973537,0,0.9999799212075143,0,0.8161901,0.999313357342717,0.46093589603642293
msg-9d08019c75d4a6dbcf23,42,0,threshold_calibration,sim-aa2c956f626509342fe0,normal,0,0,0.09291259506343008,0.0972350728939713,0.0943756004781555,0.00021544430637732148,0,0.0,1,0.3199757,0.09701962858759398,0.14236935637096715
msg-9d09fd8b56893c64b26f,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9786681334317127,0.9773373244425281,0.9871670517062807,0.9998051524162292,0,0.39997608333206575,0,0.92550594,0.5998290690841634,0.26281850186847366
msg-9d0a590e2689d24ca3c1,42,0,threshold_calibration,sim-b18af9d52bfabf68cce8,normal,0,0,0.08894187093558956,0.09306237465009987,0.09060141008978423,0.00025114108575508,0,0.0,1,0.28545856,0.09281123356434479,0.13642839838061438
msg-9d33e6df7dcce45b3c99,42,0,threshold_calibration,sim-889156b3e3c0ee43bbb5,normal,0,0,0.07234272856726448,0.07579839198852668,0.09091509313918417,0.00021333112090360373,0,0.0,1,0.36948153,0.09070176201828056,0.1196347724079394
msg-9d580c10130f758fd169,42,0,threshold_calibration,sim-b16c85febd81a30d4701,normal,0,0,0.05854305082497817,0.05975754326201991,0.07461376566778354,0.0002195820998167619,0,0.0,1,0.29697627,0.07439418356796677,0.09656697092729916
msg-9d6684298c0d50fd50f3,42,0,threshold_calibration,sim-47b45db559b23606e265,normal,0,0,0.08467149545722089,0.08998236685415967,0.10815407582451218,0.00020049580780323595,0,0.0,1,0.44446364,0.10795358001670895,0.141504216971848
msg-9d775857482a2dc32a27,42,0,threshold_calibration,sim-aa27601480fd2d91b585,normal,0,0,0.0892107492606089,0.09323281297565927,0.12124879164826076,0.00022384153271559626,0,0.0,1,0.5146682,0.12102495011554516,0.15195809770862223
msg-9d7a5cbd0933854eada7,42,0,threshold_calibration,sim-d33b130ff3d4a5b44608,normal,0,0,0.08627492556659891,0.09608790582103495,0.10620014436060338,0.00020963887800462544,0,0.0,1,0.4400517,0.10599050548259875,0.14438630731312097
msg-9d7c177c4c9d1cd4427b,42,0,threshold_calibration,sim-c9d595884fa1a3a2c18d,normal,0,0,0.07463336457977614,0.0772931198749851,0.07243687789318573,0.0002328867994947359,0,0.0,1,0.36732695,0.07706023307549037,0.1122981245737209
msg-9d89707cb0f5002d1113,42,0,threshold_calibration,sim-dcdcff786ef5b7c444f9,smishing,1,1,0.9663839006012498,0.9637615247420387,0.9532539281717196,0.9998175501823425,0,0.8957191664609878,0,0.7679646,0.10409838372135471,0.08842557193666467
msg-9da6a89f99324286a2c3,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.39997608333206575,0,0.82124364,0.5998290690841634,0.2712101499326518
msg-9db7c5988b5995452f13,42,0,threshold_calibration,sim-81d19b5c0f0e73685e17,smishing,1,1,0.9800354046109077,0.9784854951948491,0.9834336554178664,0.9998106360435486,0,0.40309511796026115,0,0.7361268,0.5967155180832875,0.2620558763090268
msg-9ddb9226d6ecdc576822,42,0,threshold_calibration,sim-621a52e5975b36ac7f40,normal,0,0,0.06706228620594246,0.06919380259684348,0.061180102703950225,0.0002287556417286396,0,0.0,1,0.37318465,0.06896504695511484,0.09883247357423242
msg-9df801a1d85822f9481a,42,0,threshold_calibration,sim-7dd7f927343bde2a15ab,normal,0,0,0.10737513326767387,0.11611894783601978,0.11641326597686834,0.00020490275346674025,0,0.0,1,0.14313528,0.1162083632234016,0.17005612491701438
msg-9df82a66e37894c7eac7,42,0,threshold_calibration,sim-157e059d9ef2ac20a55d,normal,0,0,0.08150869266445283,0.08450408163914018,0.08398446461730813,0.00024097831919789314,0,0.0,1,0.33882055,0.08426310331994229,0.1251191086200495
msg-9dff046263285404ff46,42,0,threshold_calibration,sim-744890a1492a7691cc51,normal,0,1,0.7222937245857903,0.6981906338445109,0.7368181600788317,0.9985255599021912,0,0.999959963292791,0,0.37201765,0.30176932944828017,0.33768478331835405
msg-9e306e7ff883be92982b,42,0,threshold_calibration,sim-876b7ff7f9166b8f2fbe,normal,0,1,0.17554922425914918,0.16530380188538418,0.3276920369033216,0.0011791543802246451,0,0.9999683897027567,0,0.55312216,0.998789235322532,0.6678770428523345
msg-9e768b01987fcb58bcf6,42,0,threshold_calibration,sim-7f8258d04bce48183e1a,normal,0,0,0.09408515468477897,0.09609720402691578,0.08664769632734129,0.0002360779617447406,0,0.0,1,0.13933793,0.09586112606517104,0.13853306650039032
msg-9eacde9472585733e1e9,42,0,threshold_calibration,sim-3bbccf84cfcb63c439d1,normal,0,0,0.05026791807440277,0.051112917853945616,0.06159015001324786,0.0004665882734116167,0,0.0,1,0.1765705,0.06112356173983624,0.08171878710750391
msg-9ec60535d7d5e785907e,42,0,threshold_calibration,sim-de7d0cf158731f13faa5,normal,0,0,0.05025611628626991,0.05107189600120567,0.054162073103544726,0.00048588612116873264,0,0.0,1,0.1677903,0.053676186982375994,0.07798798575609456
msg-9edf89e4c43115801443,42,0,threshold_calibration,sim-494b78df8fa6b3a54eaa,smishing,1,1,0.955636872256343,0.9532809878586092,0.9504925938391895,0.9998027682304382,0,0.862124782425801,0,0.8705493,0.1376779858046372,0.11146479815584764
msg-9ef441071ba717d68375,42,0,threshold_calibration,sim-f353899ecb0c11a553d9,normal,0,1,0.2868106315949714,0.3222624894986234,0.22216109290239838,0.023594746366143227,0,0.9998630545469392,0,0.23728465,0.976268308180796,0.7418768059636303
msg-9f014347f9a74d52d0c6,42,0,threshold_calibration,sim-0a37e6f2877ab48a0209,smishing,1,1,0.8715913924273612,0.8640255254543271,0.8031151994876414,0.9997789263725281,0,0.9999518345858465,0,0.8015749,0.19683663509820504,0.18461484866891809
msg-9f43eb2e7f08c83f9427,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9705520547391553,0.9684728495524402,0.9833811760043341,0.9998117089271545,0,0.4722944709458632,0,0.88320297,0.5275172379812914,0.24219509593242106
msg-9fb8efedb232fedbd49f,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.21805472062738862,0,0.82124364,0.7817504317888406,0.3439786950145227
msg-9fd7af24c5a82a57e7f0,42,0,threshold_calibration,sim-a291d9e1c7061a07698a,normal,0,0,0.07282100391347109,0.07564512094532537,0.11641326597686834,0.00019632412295322865,0,0.0,1,0.23981728,0.11621694185391511,0.13253785747930902
msg-9fddf85c768642001c94,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.39997608333206575,0,0.82124364,0.5998290690841634,0.2712101499326518
msg-9fe28d13b3de132eb0d3,42,0,threshold_calibration,sim-75c944ba6b27dc9c74b4,normal,0,0,0.07945028457696071,0.0814403133096516,0.09788859088745427,0.00017197791021317244,0,0.0,1,0.19813348,0.0977166129772411,0.12947558334213993
msg-9fef8be298ae118d67cf,42,0,threshold_calibration,sim-532716f8b4e765d59bff,normal,0,0,0.10094578358381776,0.10439292139826546,0.11592390705511796,0.00020148963085375726,0,0.0,1,0.34069955,0.1157224174242642,0.16073205083402753
msg-9fff45cf773ad7c75ebe,42,0,threshold_calibration,sim-1a30db942ecd7ca23516,normal,0,0,0.05535259031536248,0.057656868059913005,0.10437252635630884,0.00021719666256103665,0,0.0,1,0.31542203,0.1041553296937478,0.10879959069707268
msg-a0088531b6f79bf66b12,42,0,threshold_calibration,sim-1d1a625870b9c07015ff,normal,0,0,0.05706648119885859,0.05890213186743884,0.041942749385781644,0.00021020814892835915,0,0.0,1,0.28150126,0.05869192371851048,0.07906078530050376
msg-a025e5c93ae39a9a8022,42,0,threshold_calibration,sim-2fdce0e5febe79327e1e,normal,0,0,0.1184997493759621,0.1358643315373449,0.154054830916661,0.00020864122780039907,0,0.0,1,0.2518009,0.1538461896888606,0.20431377652888416
msg-a03d6736dab1ba68b47e,42,0,threshold_calibration,sim-c6aee4af306a7e130382,normal,0,0,0.06613414007196268,0.06949262899944379,0.10268608593287268,0.0011725431540980935,0,0.0,1,0.7976934,0.10151354277877458,0.11974269907918866
msg-a03dbca7a2f0bd3ed1b2,42,0,threshold_calibration,sim-d21df421d72a64833dc0,normal,0,0,0.07486364482352936,0.07993937800010761,0.11053052244869631,0.00022199410886969417,0,0.0,1,0.27171174,0.11030852833982661,0.1327777696906015
msg-a0489f6aedbf751c1f6c,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9786681334317127,0.9773373244425281,0.9871670517062807,0.9998051524162292,0,0.39997608333206575,0,0.92550594,0.5998290690841634,0.26281850186847366
msg-a049c41a7e2ba2d462a4,42,0,threshold_calibration,sim-dcdcff786ef5b7c444f9,smishing,1,1,0.9802334669567287,0.9785669427634303,0.9684620088563258,0.9998185038566589,0,0.8164158696014616,0,0.7419723,0.18340263425519732,0.1026012831861578
msg-a0581903247b4f2c0f39,42,0,threshold_calibration,sim-d6d2ee01a960b6948b88,normal,0,0,0.06688707084271274,0.06994978449795508,0.0643136193181433,0.0002687264059204608,0,0.0,1,0.18357657,0.06968105809203462,0.10070960053236577
msg-a07e7cef25d9ab73d4de,42,0,threshold_calibration,sim-48a4b24283367f06c403,normal,0,0,0.09601999735466012,0.10065795622184891,0.09604894898922764,0.0002462474221829325,0,0.0,1,0.1861058,0.10041170879966597,0.14648657499395978
msg-a08cb596ea33d0f215d9,42,0,threshold_calibration,sim-30071438eb4dbb58ae21,normal,0,0,0.09423294948288603,0.09825468544411713,0.10672873863224064,0.00023685762425884604,0,0.0,1,0.1400484,0.10649188100798179,0.14972661559175138
msg-a0b346f6f87f26e42ee8,42,0,threshold_calibration,sim-651fcc9fbe00d28efd84,smishing,1,1,0.9892465957000323,0.9884503910908371,0.9797887012695371,0.9998213648796082,0,0.9026820208118632,0,0.92944705,0.09713934406774494,0.05600437049924878
msg-a0b3ca485656c3f26a94,42,0,threshold_calibration,sim-b8407d20c6dc3dd5c3c0,normal,0,0,0.08136160429943955,0.08423467410336946,0.09877933967944046,0.00017979538824874908,0,0.0,1,0.25814068,0.0985995442911917,0.13227770673524908
msg-a0c179860398f1464f06,42,0,threshold_calibration,sim-dcdcff786ef5b7c444f9,smishing,1,1,0.9802334669567287,0.9785669427634303,0.9684620088563258,0.9998185038566589,0,0.8164158696014616,0,0.7419723,0.18340263425519732,0.1026012831861578
msg-a0cf04835f308442dd85,42,0,threshold_calibration,sim-16f60b1b8cfe521671d9,normal,0,1,0.07746840931679458,0.08275514778746194,0.0828600072441938,0.0008586362819187343,0,0.9999618616544323,0,0.59778035,0.9991032253725136,0.49756162491392053
msg-a0f775902db8851acd4a,42,0,threshold_calibration,sim-81d19b5c0f0e73685e17,smishing,1,1,0.9800354046109077,0.9784854951948491,0.9834336554178664,0.9998106360435486,0,0.8936722273028682,0,0.7361268,0.10613840874068037,0.06582503257198402
msg-a1082a4b81cf4e5d5e15,42,0,threshold_calibration,sim-673b7728f9bc5b473404,normal,0,1,0.20334864194797145,0.21191733163309964,0.32460139978794966,0.0015916548436507583,0,0.9999627762618446,0,0.9032599,0.9983711214181938,0.6965687217898064
msg-a11b7de82e58754574fe,42,0,threshold_calibration,sim-e1cbba8f7f81097907e8,normal,0,0,0.08143894828746569,0.08415452233832084,0.11060040415144427,0.00017404809477739036,0,0.0,1,0.21779789,0.11042635605666688,0.1381839614360041
msg-a12414f9b8df9798cd2a,42,0,threshold_calibration,sim-f8d146d461f9db9ab170,normal,0,0,0.05551344882548653,0.06112826419929508,0.08723624621788532,0.0004351989191491157,0,0.0,1,0.29383668,0.08680104729873621,0.10215657908090803
msg-a1390d8d6782cb151191,42,0,threshold_calibration,sim-bdd96157e2e02b6885e8,normal,0,0,0.07919261541987214,0.0862783206452677,0.11996433793873901,0.00021001843560952693,0,0.0,1,0.32598108,0.11975431950312948,0.14282264621974416
msg-a14b92b956d90857345c,42,0,threshold_calibration,sim-f050caaebc2280d224f7,normal,0,0,0.030698762400900553,0.030657672485558393,0.11249602599960298,0.00024372547341044992,0,0.0,1,0.67991704,0.11225230052619253,0.08704809317973616
msg-a15111a31fc61cc2e4fd,42,0,threshold_calibration,sim-023096d72c4a8f9a82be,normal,0,1,0.05847147327451177,0.057471616286989484,0.07356126296059629,0.0005938629619777203,0,0.9999920455822952,0,0.41082463,0.9993981826203174,0.4760361044265482
msg-a16f2b800b8541432b32,42,0,threshold_calibration,sim-5146b41ab96c71d0ea11,normal,0,0,0.07375136730714742,0.07796916776997485,0.11904531761096254,0.00017919568927027285,0,0.0,1,0.26453823,0.11886612192169227,0.1354725241886776
msg-a18a885d56bf3f1bce76,42,0,threshold_calibration,sim-316c3d455007dfdaa589,normal,0,0,0.09823539895971085,0.10543190021000448,0.09906432955510411,0.00022565355175174773,0,0.0,1,0.18252175,0.10520624665825273,0.15147864113828557
msg-a19dad8500bfefd06e24,42,0,threshold_calibration,sim-9a5c0a90578c8cd21b25,normal,0,0,0.07212904664750304,0.0768933969453378,0.09080182634826157,0.00019424149650149047,0,0.0,1,0.24503475,0.09060758485176008,0.12000925571880194
msg-a1acb2453eaa74fe9418,42,0,threshold_calibration,sim-04f6cb0ffa22045f284e,normal,0,0,0.11036466329589273,0.11735419651476327,0.11641326597686834,0.00040683033876121044,0,0.0,1,0.21073116,0.11694736617600206,0.17226947806314274
msg-a1bd8a5456ec9147f2fd,42,0,threshold_calibration,sim-1930d237ebc8f46ef512,smishing,1,1,0.8341930872056302,0.8299710047771631,0.8386853622894612,0.9997262358665466,0,0.9998811840396998,0,0.8025669,0.1699101792625367,0.1990172503285994
msg-a1c27faf5c0329d3a4cb,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.23369638078121086,0,0.82124364,0.7661087716350183,0.3377220309529936
msg-a1c570b9f28d114cfc4d,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9684251394078796,0.9666011983059154,0.9871670517062807,0.9998051524162292,0,0.4722944709458632,0,0.82124364,0.5275106814703661,0.24228279488713267
msg-a1d44fbd8de65614c4a1,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9705520547391553,0.9684728495524402,0.9833811760043341,0.9998117089271545,0,0.39997608333206575,0,0.88320297,0.5998356255950887,0.2711224509779402
msg-a1ebd8c461ac9e452661,42,0,threshold_calibration,sim-006064fab3c9583d01cc,normal,0,0,0.09071620806167816,0.09399458089493039,0.08739409842036387,0.00025719543918967247,0,0.0,1,0.310707,0.09373738545574072,0.13618104140808107
msg-a1ed1a4859018edda078,42,0,threshold_calibration,sim-ab1aa82e1dec8c5aed2d,normal,0,0,0.07922356936349322,0.08063906981350759,0.0954692629034502,0.00023876562772784382,0,0.0,1,0.3744412,0.09523049727572236,0.1277853338540894
msg-a210a21b32ddf2709833,42,0,threshold_calibration,sim-b846a6779d5d421127e3,normal,0,0,0.06377547734458695,0.06488170484723971,0.05284124611863924,0.00022290655761025846,0,0.0,1,0.2299574,0.06465879828962945,0.09086066743403809
msg-a23b47766fcf54e6c5c0,42,0,threshold_calibration,sim-a4056b1b30294791fcdb,smishing,1,1,0.9705520547391553,0.9684728495524402,0.9833811760043341,0.9998117089271545,0,0.4722944709458632,0,0.88320297,0.5275172379812914,0.24219509593242106
msg-a26992699fe3ec0376ba,42,0,threshold_calibration,sim-fc1dc1f1103f62115df4,smishing,1,1,0.9480233530713007,0.9450431559020208,0.9504925938391895,0.9997832179069519,0,0.21805472062738862,0,0.7184458,0.7817284972795633,0.37544118346125943
msg-a26d4841c0c99560472f,42,0,threshold_calibration,sim-494b78df8fa6b3a54eaa,smishing,1,1,0.9660732989988736,0.9640713019876176,0.9504925938391895,0.9998027682304382,0,0.862124782425801,0,0.87245107,0.1376779858046372,0.1029741018072321
msg-a281b0c2dae1381edc20,42,0,threshold_calibration,sim-494b78df8fa6b3a54eaa,smishing,1,1,0.955636872256343,0.9532809878586092,0.9504925938391895,0.9998027682304382,0,0.8290813984987477,0,0.8705493,0.1707213697316905,0.12468215172666897
msg-a294175c4d3cc80133ed,42,0,threshold_calibration,sim-d66e950f74c226f98d4a,normal,0,1,0.15014242554883414,0.14800521428439034,0.1253034939720247,0.0012083575129508972,0,0.3200279051568475,0,0.8794139,0.3188195476438966,0.297874958590019
